geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,33,0,0,34,33
Alaska,0,0,0,0,0
Arizona,60,0,40,0,0
Arkansas,0,0,0,100,0
California,35,22,0,43,0
Colorado,49,51,0,0,0
Connecticut,50,0,0,50,0
Delaware,0,0,0,0,0
District of Columbia,0,0,0,0,0
Florida,83,0,0,17,0
Georgia,38,40,0,15,7
Hawaii,66,34,0,0,0
Idaho,100,0,0,0,0
Illinois,61,23,0,16,0
Indiana,0,0,100,0,0
Iowa,0,0,0,100,0
Kansas,0,0,0,100,0
Kentucky,24,0,0,76,0
Louisiana,50,0,50,0,0
Maine,0,50,0,50,0
Maryland,50,13,25,12,0
Massachusetts,37,39,0,12,12
Michigan,30,20,10,40,0
Minnesota,40,20,0,20,20
Mississippi,100,0,0,0,0
Missouri,0,50,0,50,0
Montana,0,100,0,0,0
Nebraska,0,0,0,0,0
Nevada,0,0,0,0,0
New Hampshire,50,0,0,50,0
New Jersey,70,10,0,10,10
New Mexico,0,0,0,100,0
New York,55,7,3,28,7
North Carolina,60,20,0,0,20
North Dakota,0,0,0,0,0
Ohio,33,17,0,50,0
Oklahoma,0,68,32,0,0
Oregon,24,0,0,76,0
Pennsylvania,67,11,0,22,0
Rhode Island,0,0,0,0,0
South Carolina,32,68,0,0,0
South Dakota,100,0,0,0,0
Tennessee,0,0,0,0,100
Texas,42,22,7,29,0
Utah,32,68,0,0,0
Vermont,100,0,0,0,0
Virginia,50,0,0,50,0
Washington,37,39,0,12,12
West Virginia,0,0,0,0,0
Wisconsin,0,41,19,40,0
Wyoming,0,0,0,0,0
