geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,29,56,1,7,7
Alaska,25,50,0,25,0
Arizona,41,36,2,16,5
Arkansas,33,38,4,21,4
California,41,37,5,12,5
Colorado,42,34,1,9,14
Connecticut,43,31,1,16,9
Delaware,14,64,0,22,0
District of Columbia,27,45,0,28,0
Florida,34,45,4,12,5
Georgia,43,34,3,14,6
Hawaii,31,48,0,21,0
Idaho,12,55,0,17,16
Illinois,38,42,3,9,8
Indiana,37,41,4,13,5
Iowa,19,49,6,23,3
Kansas,39,46,3,6,6
Kentucky,37,42,7,11,3
Louisiana,35,53,3,8,1
Maine,29,43,0,7,21
Maryland,45,32,0,13,10
Massachusetts,39,42,3,5,11
Michigan,34,40,5,16,5
Minnesota,36,36,5,18,5
Mississippi,33,49,0,15,3
Missouri,35,36,3,20,6
Montana,16,50,0,26,8
Nebraska,56,28,0,16,0
Nevada,28,60,3,6,3
New Hampshire,19,69,0,6,6
New Jersey,33,46,3,11,7
New Mexico,22,39,5,34,0
New York,36,40,5,14,5
North Carolina,31,48,1,14,6
North Dakota,16,67,0,17,0
Ohio,37,38,4,16,5
Oklahoma,26,54,2,16,2
Oregon,29,43,6,18,4
Pennsylvania,37,36,5,17,5
Rhode Island,23,47,15,15,0
South Carolina,37,50,2,7,4
South Dakota,67,11,0,22,0
Tennessee,34,49,5,10,2
Texas,41,38,4,12,5
Utah,26,48,4,20,2
Vermont,40,50,0,10,0
Virginia,32,37,6,16,9
Washington,36,47,0,13,4
West Virginia,39,34,0,11,16
Wisconsin,32,43,2,15,8
Wyoming,49,0,0,51,0
