geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,100,0,0,0,0
Alaska,0,0,0,0,0
Arizona,30,21,0,49,0
Arkansas,0,0,0,0,0
California,37,22,0,35,6
Colorado,36,19,0,45,0
Connecticut,43,15,14,28,0
Delaware,50,0,0,50,0
District of Columbia,24,26,0,24,26
Florida,24,35,0,41,0
Georgia,45,11,11,22,11
Hawaii,49,51,0,0,0
Idaho,0,0,0,100,0
Illinois,42,6,5,41,6
Indiana,0,35,0,65,0
Iowa,0,0,0,100,0
Kansas,0,68,0,32,0
Kentucky,0,0,0,100,0
Louisiana,0,0,0,100,0
Maine,0,100,0,0,0
Maryland,33,17,0,50,0
Massachusetts,27,0,0,73,0
Michigan,25,0,0,75,0
Minnesota,58,0,0,42,0
Mississippi,0,0,0,0,0
Missouri,14,30,14,42,0
Montana,0,100,0,0,0
Nebraska,50,0,0,50,0
Nevada,100,0,0,0,0
New Hampshire,50,0,0,50,0
New Jersey,27,0,9,64,0
New Mexico,0,100,0,0,0
New York,22,35,0,38,5
North Carolina,45,19,0,17,19
North Dakota,100,0,0,0,0
Ohio,50,26,0,24,0
Oklahoma,66,34,0,0,0
Oregon,0,0,0,100,0
Pennsylvania,50,10,0,40,0
Rhode Island,50,0,0,50,0
South Carolina,100,0,0,0,0
South Dakota,100,0,0,0,0
Tennessee,60,21,19,0,0
Texas,48,14,4,30,4
Utah,0,35,0,65,0
Vermont,0,0,0,100,0
Virginia,33,35,0,32,0
Washington,29,0,0,71,0
West Virginia,100,0,0,0,0
Wisconsin,32,68,0,0,0
Wyoming,0,0,0,0,0
