geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,31,49,1,14,5
Alaska,62,38,0,0,0
Arizona,29,40,4,21,6
Arkansas,42,39,7,9,3
California,38,46,3,10,3
Colorado,26,47,4,22,1
Connecticut,28,62,0,4,6
Delaware,25,51,0,16,8
District of Columbia,66,27,0,0,7
Florida,33,47,3,14,3
Georgia,39,46,3,8,4
Hawaii,33,51,0,11,5
Idaho,38,44,0,18,0
Illinois,38,43,4,13,2
Indiana,31,48,2,16,3
Iowa,36,42,3,17,2
Kansas,39,47,0,12,2
Kentucky,26,40,7,18,9
Louisiana,29,49,7,13,2
Maine,35,39,0,13,13
Maryland,37,42,5,12,4
Massachusetts,44,37,3,15,1
Michigan,34,47,2,13,4
Minnesota,34,31,6,25,4
Mississippi,26,48,0,21,5
Missouri,33,47,0,14,6
Montana,31,39,0,30,0
Nebraska,35,40,10,15,0
Nevada,22,38,7,33,0
New Hampshire,37,32,5,15,11
New Jersey,35,38,4,15,8
New Mexico,26,59,3,9,3
New York,33,47,3,13,4
North Carolina,31,48,1,15,5
North Dakota,20,60,0,20,0
Ohio,35,40,4,19,2
Oklahoma,26,55,3,13,3
Oregon,28,58,0,9,5
Pennsylvania,42,39,1,15,3
Rhode Island,36,46,0,18,0
South Carolina,37,41,1,20,1
South Dakota,46,18,0,36,0
Tennessee,39,43,2,14,2
Texas,43,39,4,11,3
Utah,27,57,0,14,2
Vermont,40,40,0,20,0
Virginia,29,47,3,17,4
Washington,32,49,2,13,4
West Virginia,24,43,0,28,5
Wisconsin,34,46,1,18,1
Wyoming,20,20,0,60,0
