geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,100,0,0,0,0
Alaska,0,0,0,0,0
Arizona,50,17,0,16,17
Arkansas,0,0,0,0,0
California,45,40,0,11,4
Colorado,0,0,0,0,0
Connecticut,20,41,0,19,20
Delaware,0,0,0,0,0
District of Columbia,0,0,0,100,0
Florida,63,19,0,18,0
Georgia,56,0,11,33,0
Hawaii,0,0,0,0,0
Idaho,0,0,0,0,0
Illinois,38,13,12,37,0
Indiana,0,100,0,0,0
Iowa,49,51,0,0,0
Kansas,0,100,0,0,0
Kentucky,0,100,0,0,0
Louisiana,0,0,0,0,0
Maine,0,51,0,49,0
Maryland,0,0,33,67,0
Massachusetts,31,32,12,19,6
Michigan,0,26,12,50,12
Minnesota,50,0,0,0,50
Mississippi,0,0,0,100,0
Missouri,28,15,0,57,0
Montana,0,0,0,100,0
Nebraska,0,100,0,0,0
Nevada,100,0,0,0,0
New Hampshire,0,0,0,0,100
New Jersey,40,0,0,40,20
New Mexico,67,0,0,33,0
New York,34,32,0,23,11
North Carolina,32,68,0,0,0
North Dakota,0,100,0,0,0
Ohio,16,26,8,42,8
Oklahoma,66,34,0,0,0
Oregon,100,0,0,0,0
Pennsylvania,34,8,8,50,0
Rhode Island,0,0,0,0,0
South Carolina,100,0,0,0,0
South Dakota,0,100,0,0,0
Tennessee,50,13,0,37,0
Texas,50,23,4,23,0
Utah,0,100,0,0,0
Vermont,33,0,0,67,0
Virginia,50,17,17,16,0
Washington,72,0,0,28,0
West Virginia,0,0,0,0,100
Wisconsin,28,44,0,14,14
Wyoming,0,0,0,0,0
