geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,34,53,3,9,1
Alaska,20,80,0,0,0
Arizona,39,38,7,15,1
Arkansas,32,41,14,9,4
California,37,45,4,10,4
Colorado,32,48,1,14,5
Connecticut,33,39,7,12,9
Delaware,12,76,0,12,0
District of Columbia,62,38,0,0,0
Florida,33,50,2,12,3
Georgia,30,49,1,15,5
Hawaii,38,42,0,16,4
Idaho,23,70,0,7,0
Illinois,34,45,4,11,6
Indiana,24,55,0,20,1
Iowa,32,44,0,20,4
Kansas,31,44,10,13,2
Kentucky,33,39,2,14,12
Louisiana,37,43,2,9,9
Maine,29,48,0,12,11
Maryland,32,43,2,18,5
Massachusetts,40,41,5,9,5
Michigan,28,49,5,15,3
Minnesota,26,47,11,12,4
Mississippi,14,58,0,21,7
Missouri,32,49,4,9,6
Montana,33,59,0,8,0
Nebraska,22,63,0,12,3
Nevada,25,59,7,7,2
New Hampshire,34,52,7,7,0
New Jersey,40,42,0,15,3
New Mexico,45,39,0,13,3
New York,35,48,2,12,3
North Carolina,37,45,3,11,4
North Dakota,42,33,0,25,0
Ohio,35,37,3,17,8
Oklahoma,46,40,2,5,7
Oregon,28,47,4,15,6
Pennsylvania,33,44,4,14,5
Rhode Island,31,54,8,7,0
South Carolina,27,46,8,15,4
South Dakota,33,59,0,8,0
Tennessee,27,49,6,16,2
Texas,34,46,5,12,3
Utah,29,45,0,17,9
Vermont,14,29,0,43,14
Virginia,33,39,7,11,10
Washington,28,46,2,20,4
West Virginia,28,51,7,7,7
Wisconsin,27,42,3,14,14
Wyoming,37,63,0,0,0
