geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,35,50,3,11,1
Alaska,12,63,0,25,0
Arizona,38,46,2,13,1
Arkansas,35,47,8,10,0
California,36,42,3,16,3
Colorado,27,46,1,14,12
Connecticut,37,39,3,11,10
Delaware,11,78,0,11,0
District of Columbia,37,44,0,19,0
Florida,33,50,3,12,2
Georgia,39,40,3,14,4
Hawaii,39,51,0,5,5
Idaho,33,47,0,6,14
Illinois,37,41,7,11,4
Indiana,31,53,2,12,2
Iowa,22,52,2,24,0
Kansas,20,50,12,18,0
Kentucky,33,35,8,15,9
Louisiana,46,33,4,11,6
Maine,26,48,0,21,5
Maryland,41,42,2,13,2
Massachusetts,32,45,1,16,6
Michigan,37,44,6,8,5
Minnesota,29,41,9,20,1
Mississippi,32,54,2,9,3
Missouri,31,57,0,10,2
Montana,27,64,0,0,9
Nebraska,48,39,3,7,3
Nevada,38,44,0,16,2
New Hampshire,15,58,0,0,27
New Jersey,36,48,8,8,0
New Mexico,20,45,11,18,6
New York,37,40,6,13,4
North Carolina,36,43,3,16,2
North Dakota,28,43,0,29,0
Ohio,33,51,2,10,4
Oklahoma,30,40,12,15,3
Oregon,33,46,9,9,3
Pennsylvania,34,47,4,9,6
Rhode Island,23,46,0,15,16
South Carolina,40,44,5,6,5
South Dakota,12,51,0,37,0
Tennessee,33,53,3,8,3
Texas,41,39,5,11,4
Utah,29,59,0,7,5
Vermont,33,45,0,11,11
Virginia,40,39,6,12,3
Washington,37,45,3,13,2
West Virginia,36,51,4,9,0
Wisconsin,32,42,3,19,4
Wyoming,16,17,0,67,0
