geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,0,0,0,0,0
Alaska,0,0,0,100,0
Arizona,25,25,25,25,0
Arkansas,50,0,50,0,0
California,37,27,3,27,6
Colorado,50,50,0,0,0
Connecticut,33,0,0,67,0
Delaware,0,0,0,0,0
District of Columbia,0,0,0,100,0
Florida,84,0,0,16,0
Georgia,60,0,0,40,0
Hawaii,0,100,0,0,0
Idaho,0,0,0,0,0
Illinois,44,45,0,11,0
Indiana,50,50,0,0,0
Iowa,0,0,0,0,0
Kansas,0,0,0,0,0
Kentucky,0,0,0,0,0
Louisiana,0,0,0,100,0
Maine,0,0,0,0,0
Maryland,25,25,0,50,0
Massachusetts,38,12,12,38,0
Michigan,28,0,0,72,0
Minnesota,16,17,0,67,0
Mississippi,100,0,0,0,0
Missouri,34,33,33,0,0
Montana,0,0,0,0,0
Nebraska,0,100,0,0,0
Nevada,0,100,0,0,0
New Hampshire,0,0,0,100,0
New Jersey,43,14,14,29,0
New Mexico,0,0,0,100,0
New York,62,7,8,23,0
North Carolina,0,0,0,67,33
North Dakota,0,0,0,0,0
Ohio,43,57,0,0,0
Oklahoma,0,0,0,100,0
Oregon,75,0,0,25,0
Pennsylvania,50,25,0,13,12
Rhode Island,0,0,0,0,0
South Carolina,100,0,0,0,0
South Dakota,0,0,0,0,0
Tennessee,0,33,33,34,0
Texas,46,27,0,18,9
Utah,50,50,0,0,0
Vermont,100,0,0,0,0
Virginia,100,0,0,0,0
Washington,67,33,0,0,0
West Virginia,0,0,0,0,0
Wisconsin,25,25,0,50,0
Wyoming,0,0,0,0,0
