geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,38,46,0,8,8
Alaska,22,56,0,22,0
Arizona,29,52,3,13,3
Arkansas,38,38,8,16,0
California,40,39,3,15,3
Colorado,34,44,1,12,9
Connecticut,34,36,3,24,3
Delaware,42,50,0,8,0
District of Columbia,27,49,0,13,11
Florida,38,40,2,17,3
Georgia,38,41,2,14,5
Hawaii,38,56,0,6,0
Idaho,59,25,0,0,16
Illinois,37,41,4,13,5
Indiana,20,62,3,9,6
Iowa,25,75,0,0,0
Kansas,35,57,0,8,0
Kentucky,42,44,2,12,0
Louisiana,23,50,2,23,2
Maine,34,50,0,16,0
Maryland,35,42,3,17,3
Massachusetts,33,41,0,16,10
Michigan,43,36,0,15,6
Minnesota,36,48,4,10,2
Mississippi,21,59,7,10,3
Missouri,40,43,1,10,6
Montana,0,60,0,20,20
Nebraska,35,45,0,15,5
Nevada,37,45,5,13,0
New Hampshire,34,33,0,22,11
New Jersey,34,47,6,8,5
New Mexico,48,41,0,0,11
New York,39,39,2,15,5
North Carolina,44,30,3,15,8
North Dakota,40,40,0,20,0
Ohio,37,38,3,17,5
Oklahoma,29,52,0,19,0
Oregon,38,35,0,19,8
Pennsylvania,32,40,2,23,3
Rhode Island,27,64,0,0,9
South Carolina,40,46,0,14,0
South Dakota,100,0,0,0,0
Tennessee,27,56,5,11,1
Texas,40,38,5,12,5
Utah,24,62,0,7,7
Vermont,29,43,0,14,14
Virginia,39,39,6,13,3
Washington,33,44,3,18,2
West Virginia,7,65,7,14,7
Wisconsin,35,50,0,11,4
Wyoming,0,100,0,0,0
