geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,40,34,5,10,11
Alaska,33,56,0,11,0
Arizona,35,47,0,16,2
Arkansas,42,41,0,5,12
California,39,40,4,14,3
Colorado,32,41,8,18,1
Connecticut,34,38,6,13,9
Delaware,20,50,0,20,10
District of Columbia,33,59,0,0,8
Florida,42,38,2,14,4
Georgia,39,42,1,15,3
Hawaii,45,39,0,11,5
Idaho,42,42,0,16,0
Illinois,37,36,3,15,9
Indiana,29,50,4,10,7
Iowa,37,40,3,17,3
Kansas,37,37,3,17,6
Kentucky,38,43,1,16,2
Louisiana,32,40,7,17,4
Maine,40,40,0,8,12
Maryland,38,37,1,13,11
Massachusetts,31,52,1,14,2
Michigan,41,36,4,15,4
Minnesota,31,39,6,18,6
Mississippi,56,28,5,11,0
Missouri,42,41,0,13,4
Montana,50,36,0,7,7
Nebraska,42,37,0,16,5
Nevada,50,31,8,11,0
New Hampshire,24,62,0,10,4
New Jersey,39,43,3,12,3
New Mexico,35,40,13,8,4
New York,38,41,3,13,5
North Carolina,30,45,3,16,6
North Dakota,40,50,0,10,0
Ohio,36,42,3,14,5
Oklahoma,30,46,8,10,6
Oregon,41,37,3,14,5
Pennsylvania,40,40,3,13,4
Rhode Island,28,50,0,17,5
South Carolina,31,47,0,20,2
South Dakota,63,37,0,0,0
Tennessee,38,37,5,12,8
Texas,43,37,6,11,3
Utah,28,42,0,27,3
Vermont,0,82,0,9,9
Virginia,33,43,5,15,4
Washington,27,50,3,16,4
West Virginia,12,59,5,24,0
Wisconsin,32,38,3,24,3
Wyoming,75,25,0,0,0
