geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,47,33,7,10,3
Alaska,50,50,0,0,0
Arizona,37,35,1,22,5
Arkansas,53,29,5,9,4
California,43,37,4,12,4
Colorado,28,55,2,11,4
Connecticut,31,41,5,18,5
Delaware,50,0,0,0,50
District of Columbia,55,38,0,5,2
Florida,36,40,2,16,6
Georgia,54,26,1,11,8
Hawaii,40,30,0,20,10
Idaho,34,11,0,22,33
Illinois,41,34,4,17,4
Indiana,36,38,3,16,7
Iowa,39,39,0,22,0
Kansas,37,37,0,16,10
Kentucky,24,55,3,15,3
Louisiana,26,53,3,15,3
Maine,47,30,0,12,11
Maryland,48,33,5,7,7
Massachusetts,52,29,1,12,6
Michigan,37,40,2,18,3
Minnesota,45,31,3,15,6
Mississippi,29,14,0,43,14
Missouri,37,39,0,15,9
Montana,21,65,0,14,0
Nebraska,22,40,5,22,11
Nevada,52,24,4,16,4
New Hampshire,33,24,0,34,9
New Jersey,36,41,4,12,7
New Mexico,28,58,7,0,7
New York,43,36,1,14,6
North Carolina,45,35,3,9,8
North Dakota,0,50,0,50,0
Ohio,44,36,5,7,8
Oklahoma,21,36,0,22,21
Oregon,23,56,0,16,5
Pennsylvania,42,35,6,13,4
Rhode Island,37,57,0,0,6
South Carolina,33,41,0,20,6
South Dakota,25,50,0,25,0
Tennessee,39,36,1,23,1
Texas,42,34,4,15,5
Utah,22,48,9,17,4
Vermont,67,0,0,33,0
Virginia,48,33,5,9,5
Washington,31,33,5,25,6
West Virginia,63,25,12,0,0
Wisconsin,34,41,2,19,4
Wyoming,0,33,0,67,0
