geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,50,0,0,50,0
Alaska,0,51,0,49,0
Arizona,18,64,0,9,9
Arkansas,66,34,0,0,0
California,43,30,3,23,1
Colorado,50,8,0,42,0
Connecticut,40,20,10,10,20
Delaware,0,0,0,50,50
District of Columbia,30,30,0,30,10
Florida,36,24,0,32,8
Georgia,50,17,0,25,8
Hawaii,80,20,0,0,0
Idaho,0,0,0,0,0
Illinois,63,25,0,8,4
Indiana,57,43,0,0,0
Iowa,0,67,0,33,0
Kansas,25,25,26,24,0
Kentucky,33,34,0,33,0
Louisiana,0,100,0,0,0
Maine,100,0,0,0,0
Maryland,43,43,0,14,0
Massachusetts,22,23,11,33,11
Michigan,34,17,8,33,8
Minnesota,25,63,0,12,0
Mississippi,0,100,0,0,0
Missouri,60,40,0,0,0
Montana,100,0,0,0,0
Nebraska,0,100,0,0,0
Nevada,0,0,0,0,0
New Hampshire,0,100,0,0,0
New Jersey,57,19,0,12,12
New Mexico,0,51,0,49,0
New York,39,26,10,16,9
North Carolina,59,30,0,0,11
North Dakota,100,0,0,0,0
Ohio,53,42,0,5,0
Oklahoma,0,0,0,100,0
Oregon,66,34,0,0,0
Pennsylvania,21,29,15,35,0
Rhode Island,0,0,100,0,0
South Carolina,20,40,0,20,20
South Dakota,0,51,0,49,0
Tennessee,49,51,0,0,0
Texas,46,29,0,14,11
Utah,20,20,21,19,20
Vermont,0,100,0,0,0
Virginia,67,17,0,8,8
Washington,60,10,10,20,0
West Virginia,0,0,0,0,0
Wisconsin,62,24,0,7,7
Wyoming,0,51,0,49,0
