geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,26,59,1,12,2
Alaska,0,100,0,0,0
Arizona,41,38,2,13,6
Arkansas,40,33,5,20,2
California,42,38,4,12,4
Colorado,30,46,2,16,6
Connecticut,38,34,6,14,8
Delaware,27,55,0,9,9
District of Columbia,73,18,0,9,0
Florida,34,48,2,13,3
Georgia,33,45,2,15,5
Hawaii,33,54,0,13,0
Idaho,11,61,0,28,0
Illinois,38,38,6,12,6
Indiana,30,51,4,12,3
Iowa,39,31,2,26,2
Kansas,60,28,4,8,0
Kentucky,31,40,5,23,1
Louisiana,34,50,3,8,5
Maine,17,50,0,25,8
Maryland,40,38,1,15,6
Massachusetts,26,41,4,21,8
Michigan,36,37,3,17,7
Minnesota,40,37,6,14,3
Mississippi,45,28,3,24,0
Missouri,38,41,5,11,5
Montana,56,33,0,0,11
Nebraska,44,48,0,8,0
Nevada,31,45,7,14,3
New Hampshire,46,41,0,9,4
New Jersey,39,39,2,13,7
New Mexico,14,61,0,18,7
New York,36,43,4,12,5
North Carolina,32,47,2,16,3
North Dakota,60,0,0,40,0
Ohio,26,39,4,23,8
Oklahoma,30,43,7,10,10
Oregon,23,53,1,20,3
Pennsylvania,35,40,3,15,7
Rhode Island,36,43,7,14,0
South Carolina,40,43,1,9,7
South Dakota,31,38,0,25,6
Tennessee,34,41,7,14,4
Texas,39,38,5,15,3
Utah,38,42,4,12,4
Vermont,25,33,0,34,8
Virginia,36,39,3,20,2
Washington,40,39,2,15,4
West Virginia,35,50,3,8,4
Wisconsin,37,43,1,12,7
Wyoming,14,43,0,43,0
