geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,39,39,3,11,8
Alaska,12,63,0,25,0
Arizona,34,39,0,18,9
Arkansas,58,42,0,0,0
California,47,34,3,14,2
Colorado,41,31,2,20,6
Connecticut,35,30,5,25,5
Delaware,45,33,0,22,0
District of Columbia,57,22,0,9,12
Florida,41,40,1,16,2
Georgia,41,32,5,14,8
Hawaii,37,38,0,25,0
Idaho,18,46,0,36,0
Illinois,44,37,2,12,5
Indiana,57,24,2,15,2
Iowa,57,25,6,12,0
Kansas,58,14,5,14,9
Kentucky,52,32,0,16,0
Louisiana,50,42,4,4,0
Maine,23,39,0,31,7
Maryland,49,25,7,13,6
Massachusetts,39,28,6,13,14
Michigan,39,39,4,13,5
Minnesota,14,49,3,26,8
Mississippi,34,54,6,6,0
Missouri,38,32,3,22,5
Montana,45,33,0,22,0
Nebraska,42,30,6,17,5
Nevada,45,17,5,28,5
New Hampshire,34,0,0,33,33
New Jersey,48,31,2,11,8
New Mexico,37,26,5,32,0
New York,48,32,2,10,8
North Carolina,48,33,4,10,5
North Dakota,33,34,0,33,0
Ohio,52,27,3,13,5
Oklahoma,52,23,3,17,5
Oregon,40,36,4,16,4
Pennsylvania,43,39,1,14,3
Rhode Island,44,19,0,37,0
South Carolina,36,30,6,19,9
South Dakota,67,33,0,0,0
Tennessee,47,30,1,17,5
Texas,51,29,3,11,6
Utah,20,50,0,15,15
Vermont,43,43,0,14,0
Virginia,48,36,0,10,6
Washington,46,42,0,11,1
West Virginia,10,50,10,30,0
Wisconsin,42,32,3,12,11
Wyoming,0,50,0,50,0
