geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,0,0,0,0,0
Alaska,0,0,0,0,0
Arizona,0,100,0,0,0
Arkansas,0,0,0,0,0
California,65,13,0,18,4
Colorado,34,33,0,33,0
Connecticut,51,24,25,0,0
Delaware,0,0,0,0,0
District of Columbia,34,0,0,66,0
Florida,51,41,0,8,0
Georgia,0,86,14,0,0
Hawaii,0,0,0,100,0
Idaho,0,0,0,0,0
Illinois,34,33,0,22,11
Indiana,100,0,0,0,0
Iowa,0,100,0,0,0
Kansas,0,100,0,0,0
Kentucky,0,0,0,0,0
Louisiana,51,0,0,0,49
Maine,100,0,0,0,0
Maryland,51,16,0,33,0
Massachusetts,38,12,0,38,12
Michigan,34,33,0,33,0
Minnesota,100,0,0,0,0
Mississippi,0,0,0,0,0
Missouri,0,50,0,50,0
Montana,0,100,0,0,0
Nebraska,50,0,0,50,0
Nevada,0,0,0,0,100
New Hampshire,0,0,0,0,0
New Jersey,20,0,0,20,60
New Mexico,0,0,0,100,0
New York,70,12,0,12,6
North Carolina,17,16,33,34,0
North Dakota,0,0,0,100,0
Ohio,40,0,0,40,20
Oklahoma,0,0,0,0,0
Oregon,0,0,0,100,0
Pennsylvania,37,27,0,18,18
Rhode Island,0,0,0,0,0
South Carolina,0,0,100,0,0
South Dakota,0,0,0,0,0
Tennessee,0,100,0,0,0
Texas,42,25,0,33,0
Utah,0,100,0,0,0
Vermont,0,100,0,0,0
Virginia,44,28,14,14,0
Washington,40,60,0,0,0
West Virginia,0,0,0,0,0
Wisconsin,50,0,0,50,0
Wyoming,0,0,0,0,0
