geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,43,39,5,8,5
Alaska,50,0,0,50,0
Arizona,44,31,4,17,4
Arkansas,41,41,4,5,9
California,41,37,4,13,5
Colorado,40,38,0,18,4
Connecticut,37,42,4,13,4
Delaware,36,46,0,18,0
District of Columbia,18,64,0,18,0
Florida,38,40,2,17,3
Georgia,48,28,4,14,6
Hawaii,25,55,0,20,0
Idaho,35,50,0,10,5
Illinois,38,36,4,16,6
Indiana,38,39,2,16,5
Iowa,17,54,8,21,0
Kansas,31,50,0,19,0
Kentucky,34,33,7,21,5
Louisiana,38,46,4,4,8
Maine,41,42,0,13,4
Maryland,35,41,5,15,4
Massachusetts,31,41,3,14,11
Michigan,42,31,4,16,7
Minnesota,40,41,2,12,5
Mississippi,23,39,7,24,7
Missouri,49,34,3,7,7
Montana,30,40,0,20,10
Nebraska,32,37,10,21,0
Nevada,41,38,6,12,3
New Hampshire,31,38,0,19,12
New Jersey,44,36,2,15,3
New Mexico,45,28,2,20,5
New York,38,37,3,18,4
North Carolina,36,39,6,13,6
North Dakota,59,8,0,33,0
Ohio,46,32,3,13,6
Oklahoma,34,41,0,19,6
Oregon,50,30,3,14,3
Pennsylvania,36,41,1,16,6
Rhode Island,57,31,0,12,0
South Carolina,35,47,0,13,5
South Dakota,14,72,0,14,0
Tennessee,25,47,5,15,8
Texas,43,36,3,13,5
Utah,38,32,8,20,2
Vermont,43,21,0,7,29
Virginia,34,44,4,14,4
Washington,32,44,1,14,9
West Virginia,53,26,0,8,13
Wisconsin,29,49,1,14,7
Wyoming,40,20,0,40,0
