geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,32,37,9,13,9
Alaska,0,100,0,0,0
Arizona,39,43,2,11,5
Arkansas,21,49,9,18,3
California,38,38,5,15,4
Colorado,23,52,1,22,2
Connecticut,24,45,8,18,5
Delaware,34,60,0,6,0
District of Columbia,25,59,0,0,16
Florida,37,40,4,15,4
Georgia,26,48,4,17,5
Hawaii,67,20,0,7,6
Idaho,15,85,0,0,0
Illinois,37,39,1,18,5
Indiana,22,66,2,8,2
Iowa,33,47,0,15,5
Kansas,31,38,3,25,3
Kentucky,28,48,10,12,2
Louisiana,31,41,11,10,7
Maine,48,23,0,18,11
Maryland,41,37,1,14,7
Massachusetts,30,36,3,18,13
Michigan,37,45,3,9,6
Minnesota,42,39,6,10,3
Mississippi,26,41,11,19,3
Missouri,31,37,4,23,5
Montana,36,46,0,18,0
Nebraska,30,44,4,22,0
Nevada,55,17,0,26,2
New Hampshire,35,40,0,15,10
New Jersey,36,43,4,14,3
New Mexico,27,46,0,27,0
New York,36,45,4,10,5
North Carolina,33,41,4,17,5
North Dakota,0,78,0,22,0
Ohio,32,45,1,13,9
Oklahoma,32,47,7,14,0
Oregon,38,43,3,15,1
Pennsylvania,40,29,5,21,5
Rhode Island,25,63,0,12,0
South Carolina,27,45,1,24,3
South Dakota,27,55,0,18,0
Tennessee,29,47,3,14,7
Texas,34,42,5,14,5
Utah,17,60,7,7,9
Vermont,20,50,0,10,20
Virginia,30,45,5,12,8
Washington,30,43,4,12,11
West Virginia,32,44,6,6,12
Wisconsin,31,46,6,13,4
Wyoming,38,50,0,12,0
