geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,48,35,3,14,0
Alaska,22,55,0,23,0
Arizona,34,35,3,16,12
Arkansas,30,10,0,41,19
California,47,35,3,9,6
Colorado,38,42,1,18,1
Connecticut,24,55,3,15,3
Delaware,50,37,0,13,0
District of Columbia,61,28,0,6,5
Florida,49,28,2,15,6
Georgia,37,40,8,9,6
Hawaii,60,30,0,10,0
Idaho,36,28,0,15,21
Illinois,44,32,2,13,9
Indiana,33,44,3,17,3
Iowa,45,37,3,15,0
Kansas,43,33,4,20,0
Kentucky,54,25,4,17,0
Louisiana,25,46,0,8,21
Maine,64,21,0,15,0
Maryland,58,18,6,4,14
Massachusetts,43,30,4,20,3
Michigan,42,39,1,12,6
Minnesota,26,50,4,18,2
Mississippi,47,26,0,14,13
Missouri,39,39,0,16,6
Montana,46,38,0,16,0
Nebraska,43,25,0,26,6
Nevada,47,35,3,4,11
New Hampshire,29,40,0,31,0
New Jersey,47,35,1,16,1
New Mexico,34,40,6,14,6
New York,54,29,4,9,4
North Carolina,49,34,0,13,4
North Dakota,27,0,0,73,0
Ohio,49,31,5,14,1
Oklahoma,45,41,0,14,0
Oregon,52,30,6,3,9
Pennsylvania,45,34,1,13,7
Rhode Island,49,25,0,26,0
South Carolina,33,40,0,21,6
South Dakota,100,0,0,0,0
Tennessee,30,39,4,19,8
Texas,47,32,5,12,4
Utah,55,32,0,4,9
Vermont,12,50,0,13,25
Virginia,38,40,1,15,6
Washington,31,39,4,22,4
West Virginia,30,30,9,31,0
Wisconsin,44,31,0,21,4
Wyoming,0,0,0,0,0
