geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,40,42,1,14,3
Alaska,60,20,0,20,0
Arizona,43,41,2,12,2
Arkansas,40,37,5,13,5
California,42,40,3,13,2
Colorado,32,36,4,21,7
Connecticut,39,36,2,14,9
Delaware,36,55,0,0,9
District of Columbia,57,36,0,0,7
Florida,39,41,2,14,4
Georgia,37,44,3,8,8
Hawaii,48,37,0,15,0
Idaho,48,31,0,13,8
Illinois,36,39,4,13,8
Indiana,39,41,2,15,3
Iowa,31,44,2,19,4
Kansas,37,35,5,21,2
Kentucky,39,34,1,23,3
Louisiana,37,41,1,17,4
Maine,43,43,0,10,4
Maryland,43,27,5,17,8
Massachusetts,42,34,2,15,7
Michigan,37,38,5,14,6
Minnesota,42,26,4,19,9
Mississippi,34,47,3,13,3
Missouri,40,44,3,9,4
Montana,18,55,0,18,9
Nebraska,42,36,0,13,9
Nevada,46,33,3,15,3
New Hampshire,36,24,4,24,12
New Jersey,42,37,1,16,4
New Mexico,52,30,4,11,3
New York,40,41,3,12,4
North Carolina,34,43,1,17,5
North Dakota,25,12,0,63,0
Ohio,37,42,3,14,4
Oklahoma,41,40,0,13,6
Oregon,30,47,1,16,6
Pennsylvania,43,37,2,13,5
Rhode Island,50,40,0,0,10
South Carolina,32,54,0,7,7
South Dakota,25,63,0,0,12
Tennessee,27,50,3,11,9
Texas,41,40,4,10,5
Utah,35,41,1,16,7
Vermont,20,40,0,20,20
Virginia,35,42,5,15,3
Washington,41,35,2,17,5
West Virginia,43,33,3,14,7
Wisconsin,45,32,5,14,4
Wyoming,33,51,0,16,0
