geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,29,49,6,10,6
Alaska,25,75,0,0,0
Arizona,31,39,5,20,5
Arkansas,55,25,0,20,0
California,38,41,3,13,5
Colorado,33,44,1,22,0
Connecticut,41,44,0,10,5
Delaware,33,67,0,0,0
District of Columbia,52,31,0,10,7
Florida,41,42,1,12,4
Georgia,37,39,7,14,3
Hawaii,48,24,0,20,8
Idaho,25,50,0,17,8
Illinois,38,35,5,15,7
Indiana,26,52,3,16,3
Iowa,50,39,0,4,7
Kansas,48,34,9,5,4
Kentucky,31,42,7,13,7
Louisiana,34,53,0,11,2
Maine,33,38,0,29,0
Maryland,42,37,4,7,10
Massachusetts,53,31,2,7,7
Michigan,29,44,3,17,7
Minnesota,31,39,0,25,5
Mississippi,36,48,0,12,4
Missouri,31,50,0,16,3
Montana,46,36,0,9,9
Nebraska,50,43,0,7,0
Nevada,37,34,5,17,7
New Hampshire,46,47,0,7,0
New Jersey,38,41,1,12,8
New Mexico,29,42,12,12,5
New York,36,41,3,16,4
North Carolina,35,43,4,15,3
North Dakota,37,25,0,38,0
Ohio,36,38,3,16,7
Oklahoma,29,48,2,21,0
Oregon,33,40,2,18,7
Pennsylvania,40,35,2,15,8
Rhode Island,47,36,0,12,5
South Carolina,24,47,10,15,4
South Dakota,38,38,0,24,0
Tennessee,35,34,6,20,5
Texas,40,41,2,11,6
Utah,45,35,0,15,5
Vermont,60,40,0,0,0
Virginia,37,35,1,15,12
Washington,31,55,0,10,4
West Virginia,14,43,0,36,7
Wisconsin,33,40,0,14,13
Wyoming,0,66,0,34,0
