geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,32,43,5,19,1
Alaska,22,44,0,34,0
Arizona,40,40,4,10,6
Arkansas,32,48,8,8,4
California,40,42,3,10,5
Colorado,31,46,3,13,7
Connecticut,33,39,2,19,7
Delaware,46,39,0,8,7
District of Columbia,43,50,0,0,7
Florida,43,39,2,11,5
Georgia,40,42,5,10,3
Hawaii,40,30,0,20,10
Idaho,20,55,0,20,5
Illinois,39,43,4,8,6
Indiana,25,64,0,10,1
Iowa,11,84,0,5,0
Kansas,41,49,0,7,3
Kentucky,50,33,3,9,5
Louisiana,46,39,0,13,2
Maine,28,44,0,17,11
Maryland,48,29,2,13,8
Massachusetts,37,43,3,6,11
Michigan,31,45,2,18,4
Minnesota,33,37,5,22,3
Mississippi,39,39,0,19,3
Missouri,35,45,2,16,2
Montana,50,25,0,0,25
Nebraska,40,45,0,10,5
Nevada,31,50,2,17,0
New Hampshire,37,38,0,25,0
New Jersey,38,37,3,16,6
New Mexico,23,46,4,23,4
New York,38,41,3,13,5
North Carolina,38,39,0,17,6
North Dakota,40,40,0,20,0
Ohio,33,43,2,18,4
Oklahoma,30,33,7,20,10
Oregon,32,48,2,12,6
Pennsylvania,34,43,5,13,5
Rhode Island,28,50,6,5,11
South Carolina,37,47,3,10,3
South Dakota,25,75,0,0,0
Tennessee,32,52,1,11,4
Texas,43,38,3,11,5
Utah,26,63,0,7,4
Vermont,43,43,0,14,0
Virginia,36,40,4,15,5
Washington,37,43,1,9,10
West Virginia,52,34,0,11,3
Wisconsin,28,43,5,22,2
Wyoming,60,40,0,0,0
