geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,27,51,1,15,6
Alaska,50,40,0,10,0
Arizona,39,38,5,15,3
Arkansas,42,39,3,13,3
California,40,38,4,14,4
Colorado,39,45,0,12,4
Connecticut,29,40,5,23,3
Delaware,82,9,0,9,0
District of Columbia,55,27,0,18,0
Florida,39,43,3,11,4
Georgia,32,50,4,10,4
Hawaii,50,29,0,21,0
Idaho,48,37,0,10,5
Illinois,38,41,5,12,4
Indiana,32,46,2,17,3
Iowa,36,39,7,18,0
Kansas,20,41,2,29,8
Kentucky,35,39,5,17,4
Louisiana,40,52,1,5,2
Maine,24,41,0,23,12
Maryland,51,29,5,8,7
Massachusetts,39,31,0,19,11
Michigan,36,46,2,14,2
Minnesota,49,33,2,13,3
Mississippi,41,30,7,22,0
Missouri,30,49,1,12,8
Montana,25,25,0,50,0
Nebraska,37,46,0,4,13
Nevada,33,50,5,7,5
New Hampshire,29,36,0,21,14
New Jersey,39,40,4,15,2
New Mexico,44,32,8,4,12
New York,42,36,5,12,5
North Carolina,33,43,2,17,5
North Dakota,0,100,0,0,0
Ohio,35,43,3,13,6
Oklahoma,29,53,7,2,9
Oregon,39,39,0,22,0
Pennsylvania,35,41,4,15,5
Rhode Island,39,51,5,5,0
South Carolina,30,46,6,11,7
South Dakota,51,16,0,33,0
Tennessee,23,54,4,15,4
Texas,39,35,6,16,4
Utah,27,43,0,20,10
Vermont,50,30,0,20,0
Virginia,40,43,0,12,5
Washington,37,41,3,13,6
West Virginia,32,53,0,10,5
Wisconsin,35,39,2,18,6
Wyoming,50,50,0,0,0
