geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,35,46,1,15,3
Alaska,25,50,0,25,0
Arizona,41,36,5,13,5
Arkansas,36,52,0,7,5
California,39,44,4,10,3
Colorado,20,53,3,19,5
Connecticut,36,40,3,19,2
Delaware,46,45,0,9,0
District of Columbia,82,0,0,9,9
Florida,38,45,2,12,3
Georgia,38,42,3,9,8
Hawaii,50,29,0,21,0
Idaho,22,45,0,33,0
Illinois,36,48,2,11,3
Indiana,23,66,3,8,0
Iowa,24,49,0,17,10
Kansas,33,33,2,28,4
Kentucky,28,47,10,6,9
Louisiana,30,48,9,10,3
Maine,62,31,0,7,0
Maryland,34,48,2,13,3
Massachusetts,36,39,2,17,6
Michigan,40,41,1,13,5
Minnesota,26,46,6,16,6
Mississippi,23,46,4,23,4
Missouri,30,46,8,9,7
Montana,20,33,0,40,7
Nebraska,34,38,0,28,0
Nevada,33,52,2,11,2
New Hampshire,34,33,13,20,0
New Jersey,38,49,4,7,2
New Mexico,28,45,0,20,7
New York,41,37,3,13,6
North Carolina,38,40,4,17,1
North Dakota,40,40,0,20,0
Ohio,27,52,2,14,5
Oklahoma,34,47,2,15,2
Oregon,25,43,5,20,7
Pennsylvania,34,45,3,15,3
Rhode Island,45,30,5,10,10
South Carolina,23,54,4,14,5
South Dakota,36,36,0,21,7
Tennessee,30,51,1,14,4
Texas,36,44,4,12,4
Utah,45,33,0,17,5
Vermont,0,60,0,40,0
Virginia,28,47,6,16,3
Washington,23,56,4,10,7
West Virginia,28,36,4,28,4
Wisconsin,34,42,1,21,2
Wyoming,0,100,0,0,0
