geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,38,46,2,9,5
Alaska,0,100,0,0,0
Arizona,36,48,5,11,0
Arkansas,34,52,9,5,0
California,42,42,3,9,4
Colorado,33,55,2,6,4
Connecticut,44,37,0,10,9
Delaware,44,33,0,23,0
District of Columbia,41,41,0,15,3
Florida,39,38,3,12,8
Georgia,45,35,3,9,8
Hawaii,41,47,0,12,0
Idaho,37,24,0,39,0
Illinois,46,36,2,12,4
Indiana,21,69,0,8,2
Iowa,50,28,5,17,0
Kansas,39,39,0,18,4
Kentucky,35,43,4,14,4
Louisiana,48,24,4,15,9
Maine,27,64,0,9,0
Maryland,47,37,6,3,7
Massachusetts,31,51,3,5,10
Michigan,33,45,2,15,5
Minnesota,44,36,5,13,2
Mississippi,55,30,5,5,5
Missouri,43,40,4,9,4
Montana,0,65,0,35,0
Nebraska,31,38,7,24,0
Nevada,49,37,0,11,3
New Hampshire,27,45,9,19,0
New Jersey,35,45,1,8,11
New Mexico,42,50,0,8,0
New York,36,42,3,11,8
North Carolina,44,43,1,6,6
North Dakota,20,80,0,0,0
Ohio,36,42,3,13,6
Oklahoma,41,50,0,9,0
Oregon,39,32,0,23,6
Pennsylvania,33,38,6,13,10
Rhode Island,38,37,12,13,0
South Carolina,22,60,0,18,0
South Dakota,28,57,0,15,0
Tennessee,42,39,0,15,4
Texas,38,44,3,11,4
Utah,34,43,4,10,9
Vermont,50,50,0,0,0
Virginia,45,44,0,9,2
Washington,41,40,0,11,8
West Virginia,32,50,0,6,12
Wisconsin,44,38,0,8,10
Wyoming,50,50,0,0,0
