geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,28,52,6,10,4
Alaska,50,38,0,12,0
Arizona,30,45,2,21,2
Arkansas,24,56,3,14,3
California,39,41,3,13,4
Colorado,29,48,4,12,7
Connecticut,38,43,2,7,10
Delaware,35,30,0,25,10
District of Columbia,20,80,0,0,0
Florida,35,42,2,16,5
Georgia,33,41,3,18,5
Hawaii,14,65,0,7,14
Idaho,18,78,0,4,0
Illinois,35,45,4,10,6
Indiana,24,57,5,8,6
Iowa,28,45,0,22,5
Kansas,46,32,5,15,2
Kentucky,39,46,3,9,3
Louisiana,40,41,1,12,6
Maine,14,58,0,28,0
Maryland,41,39,2,14,4
Massachusetts,31,49,1,15,4
Michigan,31,49,2,13,5
Minnesota,32,40,5,18,5
Mississippi,38,44,0,18,0
Missouri,24,57,1,12,6
Montana,30,55,0,15,0
Nebraska,32,53,5,10,0
Nevada,40,44,0,9,7
New Hampshire,20,45,0,25,10
New Jersey,35,44,4,13,4
New Mexico,14,54,10,22,0
New York,31,48,4,11,6
North Carolina,35,46,0,14,5
North Dakota,38,50,0,12,0
Ohio,36,39,2,16,7
Oklahoma,21,55,2,14,8
Oregon,37,40,0,20,3
Pennsylvania,32,49,3,11,5
Rhode Island,44,38,6,12,0
South Carolina,34,50,4,9,3
South Dakota,29,29,0,14,28
Tennessee,31,53,4,10,2
Texas,38,44,2,13,3
Utah,34,63,0,3,0
Vermont,14,58,0,14,14
Virginia,35,47,4,8,6
Washington,29,51,3,14,3
West Virginia,19,63,6,12,0
Wisconsin,20,52,3,16,9
Wyoming,34,33,0,33,0
