geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,30,45,2,18,5
Alaska,100,0,0,0,0
Arizona,35,40,1,16,8
Arkansas,33,45,0,0,22
California,45,37,1,11,6
Colorado,49,23,0,23,5
Connecticut,43,38,5,10,4
Delaware,60,40,0,0,0
District of Columbia,49,22,0,8,21
Florida,38,41,1,14,6
Georgia,43,36,2,16,3
Hawaii,57,36,0,7,0
Idaho,43,43,0,14,0
Illinois,41,36,5,13,5
Indiana,45,28,3,10,14
Iowa,17,45,6,16,16
Kansas,33,37,0,20,10
Kentucky,61,18,3,11,7
Louisiana,52,20,4,20,4
Maine,65,35,0,0,0
Maryland,32,36,2,16,14
Massachusetts,39,36,4,11,10
Michigan,47,30,0,17,6
Minnesota,44,31,0,19,6
Mississippi,39,15,8,38,0
Missouri,52,27,4,13,4
Montana,25,50,0,25,0
Nebraska,50,29,0,21,0
Nevada,28,45,11,11,5
New Hampshire,47,26,7,0,20
New Jersey,42,36,4,13,5
New Mexico,47,31,0,15,7
New York,47,25,2,15,11
North Carolina,38,41,1,15,5
North Dakota,60,20,0,20,0
Ohio,45,28,1,13,13
Oklahoma,49,37,0,9,5
Oregon,28,45,0,22,5
Pennsylvania,44,30,2,16,8
Rhode Island,50,38,0,0,12
South Carolina,30,56,4,3,7
South Dakota,25,25,0,50,0
Tennessee,38,36,0,25,1
Texas,43,35,0,10,12
Utah,23,39,0,31,7
Vermont,50,0,0,50,0
Virginia,36,41,1,16,6
Washington,55,30,0,6,9
West Virginia,40,40,0,20,0
Wisconsin,35,39,4,18,4
Wyoming,34,33,0,33,0
