geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,0,0,0,0,0
Alaska,0,0,0,0,0
Arizona,25,0,0,75,0
Arkansas,0,0,0,0,0
California,36,24,3,26,11
Colorado,0,0,0,0,0
Connecticut,0,0,100,0,0
Delaware,0,100,0,0,0
District of Columbia,17,34,0,33,16
Florida,20,40,0,40,0
Georgia,34,17,0,33,16
Hawaii,0,0,0,0,0
Idaho,0,0,0,0,0
Illinois,0,40,0,60,0
Indiana,0,100,0,0,0
Iowa,50,50,0,0,0
Kansas,0,0,0,100,0
Kentucky,67,0,0,33,0
Louisiana,0,0,0,0,100
Maine,0,0,0,0,0
Maryland,25,25,0,50,0
Massachusetts,34,34,16,16,0
Michigan,0,34,33,33,0
Minnesota,0,0,0,0,0
Mississippi,0,100,0,0,0
Missouri,34,33,0,33,0
Montana,0,0,0,0,0
Nebraska,0,0,0,0,0
Nevada,0,0,0,100,0
New Hampshire,0,0,0,0,0
New Jersey,37,9,18,27,9
New Mexico,0,0,0,0,0
New York,40,20,0,30,10
North Carolina,0,0,50,50,0
North Dakota,100,0,0,0,0
Ohio,25,50,0,0,25
Oklahoma,0,0,0,0,0
Oregon,25,25,25,25,0
Pennsylvania,40,40,0,20,0
Rhode Island,0,0,0,100,0
South Carolina,0,0,0,0,0
South Dakota,0,0,0,0,0
Tennessee,100,0,0,0,0
Texas,45,33,11,11,0
Utah,0,0,0,100,0
Vermont,0,0,0,0,0
Virginia,63,12,0,25,0
Washington,33,34,0,33,0
West Virginia,100,0,0,0,0
Wisconsin,50,50,0,0,0
Wyoming,0,0,0,0,0
