geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,27,52,0,8,13
Alaska,38,62,0,0,0
Arizona,37,37,3,19,4
Arkansas,31,62,0,7,0
California,47,32,5,14,2
Colorado,35,36,7,21,1
Connecticut,45,37,0,15,3
Delaware,81,19,0,0,0
District of Columbia,47,25,0,16,12
Florida,41,36,2,15,6
Georgia,52,30,1,12,5
Hawaii,55,18,0,18,9
Idaho,9,55,0,36,0
Illinois,39,35,3,18,5
Indiana,28,54,5,4,9
Iowa,41,33,0,20,6
Kansas,17,39,11,22,11
Kentucky,45,28,12,12,3
Louisiana,48,28,5,14,5
Maine,36,20,0,35,9
Maryland,31,45,5,19,0
Massachusetts,29,28,2,26,15
Michigan,27,45,7,14,7
Minnesota,21,49,2,18,10
Mississippi,45,22,11,22,0
Missouri,45,29,8,12,6
Montana,20,60,0,0,20
Nebraska,22,45,0,22,11
Nevada,51,25,6,15,3
New Hampshire,26,31,0,31,12
New Jersey,42,37,0,18,3
New Mexico,17,51,0,16,16
New York,46,32,5,16,1
North Carolina,39,32,7,14,8
North Dakota,34,66,0,0,0
Ohio,28,47,2,19,4
Oklahoma,36,26,0,30,8
Oregon,49,26,7,11,7
Pennsylvania,41,35,4,14,6
Rhode Island,34,34,0,16,16
South Carolina,24,50,3,16,7
South Dakota,25,50,0,25,0
Tennessee,45,31,0,12,12
Texas,49,36,4,10,1
Utah,31,35,0,25,9
Vermont,63,25,0,12,0
Virginia,47,35,2,13,3
Washington,39,31,6,18,6
West Virginia,55,18,0,27,0
Wisconsin,34,34,2,24,6
Wyoming,0,0,0,0,0
