geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,50,21,8,17,4
Alaska,0,50,0,50,0
Arizona,28,34,2,22,14
Arkansas,0,50,0,17,33
California,36,40,2,14,8
Colorado,37,38,0,19,6
Connecticut,22,44,4,22,8
Delaware,0,0,0,0,100
District of Columbia,28,43,0,29,0
Florida,40,36,4,15,5
Georgia,48,32,0,17,3
Hawaii,17,42,0,25,16
Idaho,38,12,0,25,25
Illinois,38,40,4,8,10
Indiana,33,49,5,13,0
Iowa,0,75,0,25,0
Kansas,47,47,0,6,0
Kentucky,42,35,3,10,10
Louisiana,36,36,7,7,14
Maine,22,45,0,22,11
Maryland,39,37,7,12,5
Massachusetts,43,24,1,21,11
Michigan,43,35,2,12,8
Minnesota,47,23,2,23,5
Mississippi,36,43,0,14,7
Missouri,37,37,4,16,6
Montana,16,50,0,34,0
Nebraska,33,33,0,34,0
Nevada,37,41,0,18,4
New Hampshire,37,38,0,25,0
New Jersey,32,37,1,23,7
New Mexico,33,33,0,34,0
New York,42,38,3,13,4
North Carolina,49,21,2,24,4
North Dakota,28,29,0,43,0
Ohio,39,42,2,17,0
Oklahoma,45,28,5,17,5
Oregon,25,45,10,17,3
Pennsylvania,31,43,4,14,8
Rhode Island,25,25,0,50,0
South Carolina,33,34,0,25,8
South Dakota,50,25,0,25,0
Tennessee,29,40,9,20,2
Texas,47,32,2,14,5
Utah,36,36,0,21,7
Vermont,50,50,0,0,0
Virginia,44,42,3,8,3
Washington,41,23,2,28,6
West Virginia,38,38,12,12,0
Wisconsin,37,35,4,13,11
Wyoming,50,50,0,0,0
