geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,33,16,0,51,0
Alaska,0,50,0,50,0
Arizona,17,67,0,0,16
Arkansas,0,0,0,100,0
California,18,46,0,30,6
Colorado,46,27,0,18,9
Connecticut,25,25,0,0,50
Delaware,100,0,0,0,0
District of Columbia,0,75,0,25,0
Florida,41,23,9,18,9
Georgia,50,25,0,13,12
Hawaii,0,100,0,0,0
Idaho,0,0,0,0,0
Illinois,25,75,0,0,0
Indiana,80,0,0,20,0
Iowa,34,33,0,0,33
Kansas,100,0,0,0,0
Kentucky,100,0,0,0,0
Louisiana,100,0,0,0,0
Maine,0,0,0,0,100
Maryland,63,12,0,25,0
Massachusetts,0,0,17,67,16
Michigan,43,14,14,29,0
Minnesota,0,100,0,0,0
Mississippi,0,0,0,0,100
Missouri,25,38,0,12,25
Montana,0,0,0,0,0
Nebraska,50,50,0,0,0
Nevada,0,0,0,0,0
New Hampshire,0,0,0,0,100
New Jersey,60,0,0,30,10
New Mexico,0,0,0,100,0
New York,35,41,6,18,0
North Carolina,0,0,0,100,0
North Dakota,0,0,0,100,0
Ohio,54,7,0,31,8
Oklahoma,0,0,0,100,0
Oregon,50,50,0,0,0
Pennsylvania,15,39,8,31,7
Rhode Island,67,0,0,0,33
South Carolina,100,0,0,0,0
South Dakota,0,0,0,0,0
Tennessee,40,30,10,10,10
Texas,33,28,5,34,0
Utah,25,75,0,0,0
Vermont,100,0,0,0,0
Virginia,64,18,9,9,0
Washington,67,11,0,22,0
West Virginia,0,0,0,0,0
Wisconsin,50,38,0,12,0
Wyoming,0,0,0,0,0
