geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,34,0,33,33,0
Alaska,0,0,0,0,0
Arizona,29,29,14,28,0
Arkansas,0,0,0,0,0
California,33,50,5,12,0
Colorado,14,43,14,29,0
Connecticut,50,0,0,0,50
Delaware,50,50,0,0,0
District of Columbia,25,50,0,25,0
Florida,50,30,0,20,0
Georgia,44,21,0,21,14
Hawaii,0,0,0,0,0
Idaho,0,0,0,0,100
Illinois,43,21,5,26,5
Indiana,20,20,0,20,40
Iowa,100,0,0,0,0
Kansas,0,50,0,50,0
Kentucky,25,50,0,25,0
Louisiana,34,0,0,33,33
Maine,50,0,0,50,0
Maryland,58,28,0,14,0
Massachusetts,60,0,0,40,0
Michigan,40,40,0,20,0
Minnesota,46,0,0,36,18
Mississippi,50,50,0,0,0
Missouri,61,20,0,19,0
Montana,0,0,0,100,0
Nebraska,0,100,0,0,0
Nevada,0,100,0,0,0
New Hampshire,0,0,0,0,0
New Jersey,51,33,16,0,0
New Mexico,0,100,0,0,0
New York,20,47,0,33,0
North Carolina,40,30,10,20,0
North Dakota,100,0,0,0,0
Ohio,21,29,7,43,0
Oklahoma,0,100,0,0,0
Oregon,34,33,0,0,33
Pennsylvania,47,27,0,26,0
Rhode Island,0,0,0,0,0
South Carolina,50,0,0,50,0
South Dakota,0,0,0,0,0
Tennessee,40,30,10,20,0
Texas,23,37,4,32,4
Utah,11,78,0,11,0
Vermont,0,0,0,0,0
Virginia,81,0,0,19,0
Washington,63,25,0,12,0
West Virginia,0,0,0,0,0
Wisconsin,40,40,0,20,0
Wyoming,0,0,0,0,0
