geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,100,0,0,0,0
Alaska,0,0,0,0,0
Arizona,50,20,0,20,10
Arkansas,0,100,0,0,0
California,46,31,1,19,3
Colorado,53,34,0,13,0
Connecticut,0,0,0,50,50
Delaware,0,0,0,0,0
District of Columbia,28,22,0,28,22
Florida,50,21,4,13,12
Georgia,45,17,0,33,5
Hawaii,100,0,0,0,0
Idaho,0,0,0,0,0
Illinois,50,30,0,12,8
Indiana,28,14,15,43,0
Iowa,50,34,0,16,0
Kansas,0,0,0,100,0
Kentucky,39,0,21,40,0
Louisiana,0,100,0,0,0
Maine,20,40,0,40,0
Maryland,33,51,0,16,0
Massachusetts,47,13,7,20,13
Michigan,50,17,0,17,16
Minnesota,70,10,0,20,0
Mississippi,75,25,0,0,0
Missouri,29,30,6,35,0
Montana,0,0,0,50,50
Nebraska,67,0,0,33,0
Nevada,49,0,51,0,0
New Hampshire,50,0,0,25,25
New Jersey,45,37,0,18,0
New Mexico,100,0,0,0,0
New York,41,27,0,21,11
North Carolina,56,11,11,22,0
North Dakota,0,50,0,50,0
Ohio,45,37,9,9,0
Oklahoma,50,0,0,0,50
Oregon,25,50,13,12,0
Pennsylvania,56,19,7,15,3
Rhode Island,0,0,0,0,0
South Carolina,0,50,0,50,0
South Dakota,100,0,0,0,0
Tennessee,72,14,0,14,0
Texas,65,24,0,9,2
Utah,33,34,0,0,33
Vermont,0,0,0,0,0
Virginia,63,0,0,37,0
Washington,10,30,10,40,10
West Virginia,0,100,0,0,0
Wisconsin,67,22,0,11,0
Wyoming,0,0,0,0,0
