geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,25,25,0,25,25
Alaska,0,0,0,0,0
Arizona,25,34,0,33,8
Arkansas,0,100,0,0,0
California,46,32,3,14,5
Colorado,50,31,0,19,0
Connecticut,50,25,0,25,0
Delaware,0,0,0,0,100
District of Columbia,20,0,0,80,0
Florida,41,35,3,18,3
Georgia,30,20,20,30,0
Hawaii,100,0,0,0,0
Idaho,0,0,0,100,0
Illinois,62,10,5,19,4
Indiana,40,0,0,40,20
Iowa,33,35,0,16,16
Kansas,28,44,0,28,0
Kentucky,0,67,33,0,0
Louisiana,50,0,0,50,0
Maine,0,0,0,0,0
Maryland,49,51,0,0,0
Massachusetts,45,20,20,10,5
Michigan,57,29,0,7,7
Minnesota,36,28,9,27,0
Mississippi,49,51,0,0,0
Missouri,50,25,25,0,0
Montana,0,100,0,0,0
Nebraska,67,0,0,33,0
Nevada,75,25,0,0,0
New Hampshire,50,0,0,0,50
New Jersey,36,24,6,29,5
New Mexico,0,100,0,0,0
New York,44,26,6,15,9
North Carolina,44,23,0,22,11
North Dakota,100,0,0,0,0
Ohio,64,9,0,18,9
Oklahoma,100,0,0,0,0
Oregon,25,38,0,37,0
Pennsylvania,47,27,0,13,13
Rhode Island,100,0,0,0,0
South Carolina,33,34,0,0,33
South Dakota,100,0,0,0,0
Tennessee,25,51,0,24,0
Texas,38,24,0,31,7
Utah,0,20,0,60,20
Vermont,0,0,0,0,0
Virginia,58,26,0,8,8
Washington,46,31,0,23,0
West Virginia,49,51,0,0,0
Wisconsin,88,12,0,0,0
Wyoming,100,0,0,0,0
