geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,34,43,6,12,5
Alaska,14,57,0,29,0
Arizona,40,40,4,12,4
Arkansas,21,46,0,18,15
California,42,37,4,13,4
Colorado,35,50,0,13,2
Connecticut,32,39,3,18,8
Delaware,47,31,0,7,15
District of Columbia,55,38,0,7,0
Florida,35,49,3,9,4
Georgia,33,42,3,15,7
Hawaii,36,44,0,16,4
Idaho,27,64,0,9,0
Illinois,35,47,2,11,5
Indiana,28,51,1,16,4
Iowa,16,52,8,22,2
Kansas,39,29,4,19,9
Kentucky,41,33,4,11,11
Louisiana,33,39,3,19,6
Maine,38,50,0,6,6
Maryland,45,33,4,13,5
Massachusetts,30,40,10,11,9
Michigan,34,42,3,12,9
Minnesota,38,39,7,14,2
Mississippi,45,37,3,12,3
Missouri,42,35,4,9,10
Montana,31,46,0,16,7
Nebraska,46,32,0,19,3
Nevada,35,44,6,9,6
New Hampshire,50,39,0,11,0
New Jersey,28,43,5,18,6
New Mexico,31,43,3,12,11
New York,37,40,5,15,3
North Carolina,34,45,4,14,3
North Dakota,33,67,0,0,0
Ohio,34,44,3,13,6
Oklahoma,38,37,2,18,5
Oregon,27,42,4,17,10
Pennsylvania,32,40,4,17,7
Rhode Island,10,60,0,20,10
South Carolina,32,51,4,9,4
South Dakota,36,55,0,9,0
Tennessee,30,55,1,11,3
Texas,40,39,4,12,5
Utah,28,42,2,26,2
Vermont,17,33,0,17,33
Virginia,26,51,6,10,7
Washington,25,61,3,10,1
West Virginia,35,42,0,17,6
Wisconsin,40,42,2,13,3
Wyoming,0,75,0,25,0
