geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,50,50,0,0,0
Alaska,50,0,0,50,0
Arizona,40,20,0,40,0
Arkansas,0,0,0,0,0
California,48,33,2,17,0
Colorado,25,37,0,38,0
Connecticut,0,50,0,50,0
Delaware,100,0,0,0,0
District of Columbia,25,25,0,25,25
Florida,51,33,0,16,0
Georgia,45,55,0,0,0
Hawaii,50,0,0,50,0
Idaho,0,100,0,0,0
Illinois,33,11,0,45,11
Indiana,20,60,0,20,0
Iowa,50,0,0,50,0
Kansas,40,60,0,0,0
Kentucky,0,0,0,50,50
Louisiana,50,0,0,0,50
Maine,0,0,0,0,0
Maryland,100,0,0,0,0
Massachusetts,67,11,0,0,22
Michigan,50,0,0,50,0
Minnesota,0,25,25,50,0
Mississippi,0,0,0,0,0
Missouri,33,67,0,0,0
Montana,0,100,0,0,0
Nebraska,0,50,0,50,0
Nevada,0,0,0,100,0
New Hampshire,0,0,0,0,0
New Jersey,17,33,0,50,0
New Mexico,100,0,0,0,0
New York,48,29,4,15,4
North Carolina,38,25,25,12,0
North Dakota,0,0,0,0,0
Ohio,17,33,0,50,0
Oklahoma,100,0,0,0,0
Oregon,0,0,0,0,0
Pennsylvania,30,40,0,30,0
Rhode Island,50,50,0,0,0
South Carolina,0,0,0,100,0
South Dakota,0,0,0,0,0
Tennessee,67,0,0,33,0
Texas,34,33,11,22,0
Utah,0,0,0,100,0
Vermont,0,0,0,0,0
Virginia,25,25,0,50,0
Washington,34,50,0,16,0
West Virginia,0,0,0,0,0
Wisconsin,50,50,0,0,0
Wyoming,0,0,0,0,0
