geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,41,43,0,12,4
Alaska,0,100,0,0,0
Arizona,34,43,1,16,6
Arkansas,48,31,13,8,0
California,40,42,4,12,2
Colorado,28,57,1,11,3
Connecticut,33,35,4,17,11
Delaware,44,34,0,22,0
District of Columbia,44,34,0,11,11
Florida,43,37,3,12,5
Georgia,41,46,0,9,4
Hawaii,53,47,0,0,0
Idaho,24,44,0,20,12
Illinois,38,37,1,21,3
Indiana,17,64,2,14,3
Iowa,50,26,6,12,6
Kansas,36,40,0,15,9
Kentucky,28,43,4,21,4
Louisiana,24,55,8,11,2
Maine,25,25,0,24,26
Maryland,51,30,1,15,3
Massachusetts,46,32,1,7,14
Michigan,43,39,3,12,3
Minnesota,35,43,5,13,4
Mississippi,30,40,0,26,4
Missouri,30,48,0,15,7
Montana,25,50,0,25,0
Nebraska,28,33,7,25,7
Nevada,39,28,3,27,3
New Hampshire,33,34,0,22,11
New Jersey,43,37,4,11,5
New Mexico,39,40,0,21,0
New York,35,42,4,15,4
North Carolina,34,41,5,18,2
North Dakota,0,67,0,33,0
Ohio,40,41,4,10,5
Oklahoma,27,53,2,16,2
Oregon,41,32,2,18,7
Pennsylvania,35,42,3,16,4
Rhode Island,67,25,0,8,0
South Carolina,30,44,6,16,4
South Dakota,36,36,0,21,7
Tennessee,32,53,1,13,1
Texas,40,42,3,11,4
Utah,20,58,0,17,5
Vermont,19,81,0,0,0
Virginia,43,38,5,9,5
Washington,43,33,6,13,5
West Virginia,57,29,7,7,0
Wisconsin,41,42,3,13,1
Wyoming,58,14,0,28,0
