geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,33,38,8,19,2
Alaska,33,67,0,0,0
Arizona,40,39,5,13,3
Arkansas,17,42,8,21,12
California,44,31,7,12,6
Colorado,34,38,0,21,7
Connecticut,30,44,6,14,6
Delaware,50,38,0,0,12
District of Columbia,51,33,0,16,0
Florida,38,38,4,17,3
Georgia,42,39,3,9,7
Hawaii,64,18,0,18,0
Idaho,21,48,0,26,5
Illinois,34,37,2,20,7
Indiana,33,44,4,10,9
Iowa,37,30,0,15,18
Kansas,34,47,0,13,6
Kentucky,55,27,9,5,4
Louisiana,47,37,2,7,7
Maine,22,34,0,11,33
Maryland,46,24,4,15,11
Massachusetts,32,44,2,10,12
Michigan,46,35,1,13,5
Minnesota,40,42,4,10,4
Mississippi,25,50,5,15,5
Missouri,34,49,1,9,7
Montana,36,46,0,18,0
Nebraska,60,4,0,27,9
Nevada,51,19,0,19,11
New Hampshire,25,44,0,12,19
New Jersey,41,37,2,12,8
New Mexico,45,30,0,25,0
New York,34,41,3,15,7
North Carolina,37,41,4,13,5
North Dakota,25,25,0,50,0
Ohio,40,38,4,10,8
Oklahoma,51,21,0,10,18
Oregon,33,36,0,29,2
Pennsylvania,41,31,5,18,5
Rhode Island,29,43,14,7,7
South Carolina,43,42,3,4,8
South Dakota,45,55,0,0,0
Tennessee,38,41,2,13,6
Texas,48,33,3,9,7
Utah,42,42,0,12,4
Vermont,45,44,0,0,11
Virginia,32,40,5,15,8
Washington,34,44,3,12,7
West Virginia,65,23,0,12,0
Wisconsin,45,45,6,1,3
Wyoming,50,25,0,25,0
