geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,0,0,0,100,0
Alaska,0,100,0,0,0
Arizona,33,67,0,0,0
Arkansas,0,0,0,0,0
California,40,26,2,29,3
Colorado,22,45,0,33,0
Connecticut,100,0,0,0,0
Delaware,0,0,0,0,0
District of Columbia,0,50,0,50,0
Florida,36,14,0,36,14
Georgia,33,17,0,50,0
Hawaii,0,0,0,100,0
Idaho,0,0,0,0,0
Illinois,33,34,0,33,0
Indiana,20,60,0,20,0
Iowa,0,0,100,0,0
Kansas,0,0,0,100,0
Kentucky,50,0,0,50,0
Louisiana,75,25,0,0,0
Maine,100,0,0,0,0
Maryland,29,0,0,57,14
Massachusetts,42,34,0,16,8
Michigan,0,50,0,0,50
Minnesota,25,25,0,50,0
Mississippi,0,0,0,0,0
Missouri,40,20,20,20,0
Montana,0,0,0,0,0
Nebraska,0,0,0,100,0
Nevada,100,0,0,0,0
New Hampshire,100,0,0,0,0
New Jersey,40,40,0,20,0
New Mexico,0,100,0,0,0
New York,27,39,7,23,4
North Carolina,16,0,0,50,34
North Dakota,50,0,0,50,0
Ohio,16,51,0,33,0
Oklahoma,0,100,0,0,0
Oregon,38,25,0,12,25
Pennsylvania,43,29,0,28,0
Rhode Island,0,0,0,0,0
South Carolina,33,34,0,33,0
South Dakota,0,0,0,0,0
Tennessee,14,43,0,43,0
Texas,64,0,9,9,18
Utah,100,0,0,0,0
Vermont,100,0,0,0,0
Virginia,37,38,0,25,0
Washington,25,25,25,25,0
West Virginia,100,0,0,0,0
Wisconsin,17,67,0,16,0
Wyoming,0,0,0,0,0
