geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,39,45,0,12,4
Alaska,50,50,0,0,0
Arizona,36,34,5,23,2
Arkansas,33,41,3,20,3
California,41,36,4,14,5
Colorado,35,38,3,16,8
Connecticut,34,47,4,9,6
Delaware,25,34,0,25,16
District of Columbia,38,31,0,25,6
Florida,40,42,2,12,4
Georgia,40,41,4,15,0
Hawaii,50,33,0,17,0
Idaho,25,38,0,25,12
Illinois,40,37,3,15,5
Indiana,28,55,3,11,3
Iowa,32,36,0,23,9
Kansas,30,45,5,15,5
Kentucky,36,35,10,17,2
Louisiana,46,30,4,12,8
Maine,28,56,0,5,11
Maryland,39,37,1,13,10
Massachusetts,38,26,5,25,6
Michigan,36,45,0,15,4
Minnesota,40,40,2,13,5
Mississippi,40,35,5,10,10
Missouri,44,45,1,5,5
Montana,21,51,0,7,21
Nebraska,20,36,8,28,8
Nevada,58,24,7,4,7
New Hampshire,21,42,0,21,16
New Jersey,35,40,2,15,8
New Mexico,32,46,0,9,13
New York,44,37,3,13,3
North Carolina,44,36,0,13,7
North Dakota,20,60,0,20,0
Ohio,27,43,6,19,5
Oklahoma,38,34,5,13,10
Oregon,31,52,2,15,0
Pennsylvania,37,38,3,16,6
Rhode Island,31,48,0,21,0
South Carolina,29,47,9,15,0
South Dakota,75,25,0,0,0
Tennessee,35,47,2,12,4
Texas,40,39,3,14,4
Utah,38,35,3,21,3
Vermont,33,67,0,0,0
Virginia,34,34,4,20,8
Washington,36,40,4,19,1
West Virginia,16,67,17,0,0
Wisconsin,27,48,6,10,9
Wyoming,0,33,0,67,0
