geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,0,0,0,100,0
Alaska,0,0,0,0,0
Arizona,50,50,0,0,0
Arkansas,67,33,0,0,0
California,30,34,7,26,3
Colorado,0,0,0,0,0
Connecticut,50,50,0,0,0
Delaware,0,0,0,0,0
District of Columbia,75,0,0,25,0
Florida,42,33,0,25,0
Georgia,14,58,0,28,0
Hawaii,50,50,0,0,0
Idaho,0,0,0,0,0
Illinois,20,20,0,20,40
Indiana,0,100,0,0,0
Iowa,66,0,34,0,0
Kansas,100,0,0,0,0
Kentucky,0,0,0,0,0
Louisiana,0,0,0,100,0
Maine,100,0,0,0,0
Maryland,0,100,0,0,0
Massachusetts,57,14,0,29,0
Michigan,25,25,0,25,25
Minnesota,25,75,0,0,0
Mississippi,0,0,0,0,0
Missouri,100,0,0,0,0
Montana,0,0,0,0,0
Nebraska,75,0,0,25,0
Nevada,100,0,0,0,0
New Hampshire,100,0,0,0,0
New Jersey,33,34,0,33,0
New Mexico,0,0,0,0,100
New York,63,12,0,25,0
North Carolina,60,40,0,0,0
North Dakota,0,0,0,0,0
Ohio,60,0,0,40,0
Oklahoma,25,50,25,0,0
Oregon,0,100,0,0,0
Pennsylvania,45,33,0,22,0
Rhode Island,0,0,0,0,0
South Carolina,50,50,0,0,0
South Dakota,0,0,0,0,0
Tennessee,50,50,0,0,0
Texas,44,28,0,28,0
Utah,100,0,0,0,0
Vermont,100,0,0,0,0
Virginia,0,0,51,49,0
Washington,0,100,0,0,0
West Virginia,0,0,0,0,0
Wisconsin,50,50,0,0,0
Wyoming,0,0,0,0,0
