geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,39,45,0,13,3
Alaska,0,60,0,40,0
Arizona,37,37,2,16,8
Arkansas,44,32,4,20,0
California,42,37,3,14,4
Colorado,38,38,3,18,3
Connecticut,49,37,0,8,6
Delaware,40,40,0,6,14
District of Columbia,63,25,0,0,12
Florida,36,39,2,18,5
Georgia,44,28,6,16,6
Hawaii,63,19,0,12,6
Idaho,27,50,0,7,16
Illinois,38,36,3,14,9
Indiana,35,50,2,10,3
Iowa,46,42,3,9,0
Kansas,32,32,9,23,4
Kentucky,52,29,2,12,5
Louisiana,44,44,0,12,0
Maine,28,44,0,16,12
Maryland,50,32,0,14,4
Massachusetts,46,35,3,14,2
Michigan,38,35,2,15,10
Minnesota,51,36,1,8,4
Mississippi,23,52,3,3,19
Missouri,42,40,2,12,4
Montana,58,28,0,14,0
Nebraska,25,35,0,35,5
Nevada,41,46,0,9,4
New Hampshire,43,43,7,7,0
New Jersey,39,46,1,11,3
New Mexico,20,50,10,15,5
New York,37,42,3,15,3
North Carolina,37,42,3,13,5
North Dakota,33,67,0,0,0
Ohio,47,27,2,17,7
Oklahoma,30,53,0,17,0
Oregon,45,39,3,10,3
Pennsylvania,40,36,4,15,5
Rhode Island,34,42,0,16,8
South Carolina,31,42,4,23,0
South Dakota,38,50,0,0,12
Tennessee,44,38,2,12,4
Texas,46,34,3,11,6
Utah,35,38,3,12,12
Vermont,72,14,0,14,0
Virginia,37,41,4,16,2
Washington,32,46,2,19,1
West Virginia,58,14,0,28,0
Wisconsin,36,44,3,10,7
Wyoming,67,0,0,33,0
