geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,41,34,0,14,11
Alaska,75,25,0,0,0
Arizona,36,36,5,16,7
Arkansas,50,45,5,0,0
California,42,38,4,10,6
Colorado,25,51,0,19,5
Connecticut,21,57,2,18,2
Delaware,50,50,0,0,0
District of Columbia,36,40,0,20,4
Florida,38,40,4,13,5
Georgia,46,35,1,14,4
Hawaii,25,63,0,12,0
Idaho,33,56,0,11,0
Illinois,38,42,0,15,5
Indiana,28,62,0,7,3
Iowa,18,55,0,9,18
Kansas,42,42,0,8,8
Kentucky,44,52,4,0,0
Louisiana,56,38,0,3,3
Maine,50,0,0,0,50
Maryland,45,33,0,13,9
Massachusetts,35,36,6,17,6
Michigan,37,37,3,13,10
Minnesota,29,43,4,20,4
Mississippi,22,56,0,0,22
Missouri,31,49,4,9,7
Montana,17,50,0,17,16
Nebraska,42,32,5,21,0
Nevada,40,45,0,10,5
New Hampshire,40,40,10,0,10
New Jersey,47,34,0,14,5
New Mexico,18,73,0,0,9
New York,37,44,2,11,6
North Carolina,34,41,5,13,7
North Dakota,0,100,0,0,0
Ohio,44,31,1,22,2
Oklahoma,30,57,0,13,0
Oregon,29,43,4,18,6
Pennsylvania,43,34,0,19,4
Rhode Island,27,64,9,0,0
South Carolina,31,47,0,17,5
South Dakota,12,50,0,26,12
Tennessee,41,41,7,10,1
Texas,46,38,2,10,4
Utah,30,53,0,6,11
Vermont,33,50,0,17,0
Virginia,42,42,4,7,5
Washington,42,44,0,13,1
West Virginia,37,36,0,18,9
Wisconsin,27,53,2,14,4
Wyoming,20,19,0,61,0
