geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,34,29,2,35,0
Alaska,28,43,0,29,0
Arizona,58,28,0,11,3
Arkansas,40,34,0,13,13
California,52,28,3,13,4
Colorado,57,26,1,11,5
Connecticut,38,35,6,12,9
Delaware,40,0,0,40,20
District of Columbia,48,29,0,14,9
Florida,53,28,1,14,4
Georgia,40,40,2,14,4
Hawaii,68,28,0,4,0
Idaho,60,30,0,10,0
Illinois,50,29,8,9,4
Indiana,24,58,4,14,0
Iowa,48,28,4,16,4
Kansas,40,40,10,10,0
Kentucky,61,21,0,11,7
Louisiana,68,19,3,10,0
Maine,33,8,0,59,0
Maryland,50,26,0,12,12
Massachusetts,56,26,2,14,2
Michigan,45,31,4,13,7
Minnesota,51,29,0,17,3
Mississippi,59,25,0,8,8
Missouri,60,32,4,4,0
Montana,0,50,0,25,25
Nebraska,44,22,4,17,13
Nevada,35,60,0,5,0
New Hampshire,56,22,0,22,0
New Jersey,48,29,3,16,4
New Mexico,46,31,0,23,0
New York,49,28,5,12,6
North Carolina,46,32,4,11,7
North Dakota,50,16,0,34,0
Ohio,47,30,3,13,7
Oklahoma,53,32,5,5,5
Oregon,50,32,1,14,3
Pennsylvania,49,25,3,18,5
Rhode Island,50,20,0,30,0
South Carolina,41,42,0,12,5
South Dakota,75,25,0,0,0
Tennessee,41,33,8,14,4
Texas,53,31,1,11,4
Utah,50,44,0,0,6
Vermont,20,20,0,50,10
Virginia,50,38,0,4,8
Washington,53,25,1,13,8
West Virginia,50,29,7,7,7
Wisconsin,53,21,4,18,4
Wyoming,0,0,0,100,0
