geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,37,41,3,10,9
Alaska,33,33,0,34,0
Arizona,36,40,5,17,2
Arkansas,40,36,10,14,0
California,37,44,4,11,4
Colorado,31,48,3,15,3
Connecticut,40,33,3,18,6
Delaware,19,43,0,31,7
District of Columbia,46,39,0,15,0
Florida,36,45,1,15,3
Georgia,36,40,5,10,9
Hawaii,28,58,0,14,0
Idaho,33,54,0,13,0
Illinois,37,42,5,10,6
Indiana,28,57,4,8,3
Iowa,39,46,4,4,7
Kansas,25,47,7,21,0
Kentucky,29,45,5,14,7
Louisiana,37,38,7,14,4
Maine,23,64,0,4,9
Maryland,38,43,4,10,5
Massachusetts,39,43,2,8,8
Michigan,37,45,4,11,3
Minnesota,35,36,5,17,7
Mississippi,29,43,4,24,0
Missouri,31,49,4,12,4
Montana,23,59,0,12,6
Nebraska,36,50,0,14,0
Nevada,38,43,0,15,4
New Hampshire,47,37,0,16,0
New Jersey,36,49,1,11,3
New Mexico,50,47,0,3,0
New York,37,44,3,10,6
North Carolina,34,46,1,17,2
North Dakota,31,46,0,23,0
Ohio,39,37,2,15,7
Oklahoma,26,47,2,23,2
Oregon,40,38,2,12,8
Pennsylvania,35,44,3,12,6
Rhode Island,37,58,0,5,0
South Carolina,38,41,2,16,3
South Dakota,29,29,0,42,0
Tennessee,28,47,2,14,9
Texas,39,40,4,13,4
Utah,31,46,5,13,5
Vermont,25,25,0,50,0
Virginia,34,38,7,16,5
Washington,44,38,1,14,3
West Virginia,39,31,0,19,11
Wisconsin,25,49,5,15,6
Wyoming,25,50,0,25,0
