geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,44,36,4,8,8
Alaska,50,50,0,0,0
Arizona,49,42,4,5,0
Arkansas,53,27,5,10,5
California,45,33,5,14,3
Colorado,24,62,4,8,2
Connecticut,24,49,0,21,6
Delaware,50,25,0,0,25
District of Columbia,47,27,0,13,13
Florida,39,36,4,19,2
Georgia,33,39,0,24,4
Hawaii,20,70,0,10,0
Idaho,40,60,0,0,0
Illinois,48,27,4,12,9
Indiana,14,59,4,15,8
Iowa,46,7,0,47,0
Kansas,33,27,0,27,13
Kentucky,28,67,0,0,5
Louisiana,40,50,0,10,0
Maine,30,60,0,10,0
Maryland,39,42,1,14,4
Massachusetts,46,32,1,14,7
Michigan,40,42,4,11,3
Minnesota,39,35,5,16,5
Mississippi,20,40,0,30,10
Missouri,37,35,5,13,10
Montana,20,50,0,30,0
Nebraska,28,58,14,0,0
Nevada,39,23,0,23,15
New Hampshire,46,27,9,18,0
New Jersey,45,25,5,18,7
New Mexico,33,22,0,34,11
New York,40,40,2,12,6
North Carolina,41,34,7,15,3
North Dakota,50,50,0,0,0
Ohio,35,29,3,30,3
Oklahoma,29,43,0,21,7
Oregon,37,37,3,20,3
Pennsylvania,45,37,1,15,2
Rhode Island,20,40,0,40,0
South Carolina,32,45,2,19,2
South Dakota,43,43,0,14,0
Tennessee,41,33,2,14,10
Texas,46,31,3,16,4
Utah,21,43,0,29,7
Vermont,0,50,0,25,25
Virginia,44,35,4,13,4
Washington,40,35,3,14,8
West Virginia,33,34,16,17,0
Wisconsin,38,34,4,19,5
Wyoming,33,0,0,67,0
