geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,49,31,3,14,3
Alaska,25,59,0,16,0
Arizona,36,45,1,11,7
Arkansas,30,46,6,12,6
California,42,39,4,11,4
Colorado,28,45,6,18,3
Connecticut,35,33,4,26,2
Delaware,17,67,0,8,8
District of Columbia,30,50,0,10,10
Florida,36,43,3,15,3
Georgia,47,34,3,13,3
Hawaii,33,51,0,5,11
Idaho,26,48,0,21,5
Illinois,31,44,5,15,5
Indiana,34,42,4,20,0
Iowa,33,42,5,17,3
Kansas,31,45,8,14,2
Kentucky,25,44,5,16,10
Louisiana,43,43,3,8,3
Maine,11,50,0,28,11
Maryland,42,36,2,15,5
Massachusetts,32,42,3,17,6
Michigan,37,36,6,16,5
Minnesota,30,43,4,22,1
Mississippi,27,38,5,15,15
Missouri,32,50,2,13,3
Montana,13,81,0,6,0
Nebraska,33,39,8,11,9
Nevada,35,45,0,10,10
New Hampshire,35,54,0,11,0
New Jersey,46,37,3,12,2
New Mexico,28,42,8,14,8
New York,38,40,3,15,4
North Carolina,34,43,4,16,3
North Dakota,55,18,0,27,0
Ohio,27,48,4,17,4
Oklahoma,27,45,1,21,6
Oregon,41,42,4,9,4
Pennsylvania,29,44,2,19,6
Rhode Island,22,34,0,39,5
South Carolina,28,53,1,13,5
South Dakota,9,64,0,0,27
Tennessee,28,48,3,11,10
Texas,39,40,6,11,4
Utah,37,45,2,16,0
Vermont,50,50,0,0,0
Virginia,35,41,1,18,5
Washington,35,45,1,12,7
West Virginia,27,57,0,14,2
Wisconsin,31,45,1,16,7
Wyoming,37,63,0,0,0
