geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,41,52,3,2,2
Alaska,67,33,0,0,0
Arizona,31,46,4,10,9
Arkansas,25,44,13,12,6
California,46,39,1,10,4
Colorado,41,43,0,14,2
Connecticut,38,38,0,13,11
Delaware,30,50,0,20,0
District of Columbia,62,15,0,23,0
Florida,38,48,1,11,2
Georgia,48,32,3,14,3
Hawaii,29,57,0,14,0
Idaho,73,18,0,9,0
Illinois,45,33,2,16,4
Indiana,29,59,0,9,3
Iowa,44,36,0,16,4
Kansas,47,40,0,13,0
Kentucky,32,40,7,18,3
Louisiana,52,29,2,17,0
Maine,23,31,0,39,7
Maryland,35,42,1,17,5
Massachusetts,31,37,8,15,9
Michigan,43,43,1,12,1
Minnesota,40,40,2,14,4
Mississippi,40,20,0,40,0
Missouri,30,42,3,14,11
Montana,0,0,0,67,33
Nebraska,29,43,0,28,0
Nevada,38,38,6,18,0
New Hampshire,50,25,0,25,0
New Jersey,41,42,2,11,4
New Mexico,46,39,0,15,0
New York,43,34,6,11,6
North Carolina,36,42,6,12,4
North Dakota,51,33,0,16,0
Ohio,35,39,3,13,10
Oklahoma,21,56,10,13,0
Oregon,35,41,6,12,6
Pennsylvania,35,45,2,15,3
Rhode Island,56,22,0,22,0
South Carolina,35,47,2,14,2
South Dakota,80,20,0,0,0
Tennessee,45,29,2,23,1
Texas,37,43,2,13,5
Utah,38,50,0,12,0
Vermont,63,25,0,0,12
Virginia,45,35,2,13,5
Washington,42,40,1,12,5
West Virginia,33,56,0,11,0
Wisconsin,35,42,3,15,5
Wyoming,0,100,0,0,0
