geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,45,26,4,19,6
Alaska,0,75,0,25,0
Arizona,46,37,1,12,4
Arkansas,45,29,0,26,0
California,45,38,2,11,4
Colorado,30,43,3,19,5
Connecticut,37,42,1,12,8
Delaware,59,16,0,25,0
District of Columbia,67,20,0,13,0
Florida,37,46,0,12,5
Georgia,45,41,2,10,2
Hawaii,53,35,0,0,12
Idaho,36,55,0,0,9
Illinois,37,39,3,15,6
Indiana,23,54,4,9,10
Iowa,38,37,3,19,3
Kansas,35,52,0,10,3
Kentucky,28,44,4,20,4
Louisiana,51,30,2,6,11
Maine,11,41,0,18,30
Maryland,38,34,5,9,14
Massachusetts,38,39,0,15,8
Michigan,42,35,2,18,3
Minnesota,46,36,4,12,2
Mississippi,47,26,12,6,9
Missouri,38,44,5,8,5
Montana,26,64,0,5,5
Nebraska,13,48,13,26,0
Nevada,35,38,2,16,9
New Hampshire,21,58,0,21,0
New Jersey,33,48,1,15,3
New Mexico,23,41,6,30,0
New York,41,38,2,16,3
North Carolina,42,37,3,14,4
North Dakota,25,37,0,38,0
Ohio,40,31,4,17,8
Oklahoma,48,33,0,17,2
Oregon,34,46,1,13,6
Pennsylvania,42,37,3,14,4
Rhode Island,65,29,0,6,0
South Carolina,47,30,1,14,8
South Dakota,50,12,0,38,0
Tennessee,42,35,1,16,6
Texas,40,37,3,15,5
Utah,37,47,0,16,0
Vermont,20,40,0,20,20
Virginia,40,40,2,13,5
Washington,40,32,4,19,5
West Virginia,39,39,0,22,0
Wisconsin,35,40,3,20,2
Wyoming,63,37,0,0,0
