geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,40,47,3,6,4
Alaska,0,75,0,25,0
Arizona,34,43,4,14,5
Arkansas,35,40,0,23,2
California,37,40,4,15,4
Colorado,35,49,2,14,0
Connecticut,33,47,4,15,1
Delaware,40,50,0,10,0
District of Columbia,58,28,0,7,7
Florida,40,44,4,9,3
Georgia,27,46,3,16,8
Hawaii,47,39,0,11,3
Idaho,24,56,0,16,4
Illinois,40,38,2,13,7
Indiana,14,70,1,11,4
Iowa,45,37,0,15,3
Kansas,21,49,10,14,6
Kentucky,41,33,5,20,1
Louisiana,52,34,6,7,1
Maine,38,28,0,21,13
Maryland,39,41,4,12,4
Massachusetts,38,40,3,11,8
Michigan,36,38,6,15,5
Minnesota,37,39,12,10,2
Mississippi,31,47,3,6,13
Missouri,45,39,1,12,3
Montana,16,58,0,21,5
Nebraska,27,44,17,8,4
Nevada,29,63,4,0,4
New Hampshire,39,39,0,11,11
New Jersey,35,44,3,12,6
New Mexico,20,45,5,25,5
New York,35,44,2,13,6
North Carolina,31,44,5,14,6
North Dakota,30,40,0,30,0
Ohio,40,37,1,18,4
Oklahoma,28,48,5,17,2
Oregon,32,44,4,8,12
Pennsylvania,37,42,4,14,3
Rhode Island,60,20,0,20,0
South Carolina,39,47,6,7,1
South Dakota,56,22,0,11,11
Tennessee,30,51,4,11,4
Texas,44,37,3,11,5
Utah,25,50,6,16,3
Vermont,18,55,0,27,0
Virginia,44,37,5,11,3
Washington,35,43,4,12,6
West Virginia,25,50,0,17,8
Wisconsin,39,38,2,16,5
Wyoming,43,43,0,14,0
