geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,43,29,0,28,0
Alaska,0,0,0,0,0
Arizona,33,34,0,33,0
Arkansas,0,100,0,0,0
California,31,34,2,29,4
Colorado,100,0,0,0,0
Connecticut,0,0,0,0,0
Delaware,100,0,0,0,0
District of Columbia,75,25,0,0,0
Florida,38,31,0,31,0
Georgia,50,26,0,12,12
Hawaii,0,100,0,0,0
Idaho,0,100,0,0,0
Illinois,45,30,0,15,10
Indiana,33,34,0,33,0
Iowa,0,0,0,100,0
Kansas,0,100,0,0,0
Kentucky,50,0,0,0,50
Louisiana,0,100,0,0,0
Maine,0,67,0,33,0
Maryland,20,20,20,40,0
Massachusetts,20,60,0,10,10
Michigan,22,34,22,11,11
Minnesota,40,20,0,40,0
Mississippi,0,0,0,0,0
Missouri,57,29,0,14,0
Montana,0,100,0,0,0
Nebraska,0,0,0,100,0
Nevada,0,0,0,100,0
New Hampshire,0,0,0,0,100
New Jersey,50,38,0,12,0
New Mexico,0,0,0,0,0
New York,28,42,0,28,2
North Carolina,40,60,0,0,0
North Dakota,0,0,0,0,0
Ohio,67,11,0,22,0
Oklahoma,100,0,0,0,0
Oregon,16,17,0,67,0
Pennsylvania,62,22,0,16,0
Rhode Island,25,0,0,50,25
South Carolina,50,50,0,0,0
South Dakota,0,0,0,0,0
Tennessee,25,38,0,0,37
Texas,40,35,5,20,0
Utah,0,100,0,0,0
Vermont,0,50,0,50,0
Virginia,77,8,8,7,0
Washington,29,43,0,14,14
West Virginia,0,0,0,0,0
Wisconsin,0,50,0,50,0
Wyoming,0,0,0,0,0
