geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,18,82,0,0,0
Alaska,0,100,0,0,0
Arizona,48,35,0,17,0
Arkansas,50,50,0,0,0
California,38,40,3,13,6
Colorado,15,60,0,15,10
Connecticut,33,45,0,11,11
Delaware,25,25,0,50,0
District of Columbia,34,33,0,33,0
Florida,29,42,9,17,3
Georgia,35,38,3,21,3
Hawaii,57,43,0,0,0
Idaho,40,40,0,20,0
Illinois,34,45,2,15,4
Indiana,29,50,4,17,0
Iowa,14,72,0,0,14
Kansas,56,22,0,11,11
Kentucky,17,67,0,16,0
Louisiana,50,29,0,0,21
Maine,0,0,0,0,0
Maryland,51,31,0,12,6
Massachusetts,19,56,0,22,3
Michigan,49,48,0,3,0
Minnesota,29,28,15,28,0
Mississippi,14,43,0,43,0
Missouri,18,65,6,5,6
Montana,40,20,0,20,20
Nebraska,50,50,0,0,0
Nevada,9,64,0,18,9
New Hampshire,17,67,0,16,0
New Jersey,37,54,3,6,0
New Mexico,0,76,0,12,12
New York,35,45,6,10,4
North Carolina,29,53,8,5,5
North Dakota,0,100,0,0,0
Ohio,45,42,3,7,3
Oklahoma,20,40,21,19,0
Oregon,27,61,0,6,6
Pennsylvania,37,50,6,2,5
Rhode Island,40,40,0,0,20
South Carolina,30,40,5,20,5
South Dakota,0,0,0,0,0
Tennessee,33,62,0,5,0
Texas,40,40,7,11,2
Utah,14,58,0,14,14
Vermont,17,67,0,16,0
Virginia,35,35,3,17,10
Washington,25,50,0,19,6
West Virginia,33,67,0,0,0
Wisconsin,38,23,16,23,0
Wyoming,0,0,0,0,0
