geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,40,40,0,0,20
Alaska,0,67,0,33,0
Arizona,40,20,0,40,0
Arkansas,33,33,0,34,0
California,49,28,0,22,1
Colorado,27,46,0,27,0
Connecticut,16,33,0,51,0
Delaware,33,33,0,0,34
District of Columbia,56,44,0,0,0
Florida,25,46,0,21,8
Georgia,54,13,0,13,20
Hawaii,33,17,0,50,0
Idaho,0,100,0,0,0
Illinois,47,31,0,15,7
Indiana,38,50,0,12,0
Iowa,100,0,0,0,0
Kansas,67,0,0,33,0
Kentucky,16,34,0,50,0
Louisiana,80,0,0,20,0
Maine,0,0,0,0,0
Maryland,57,29,0,0,14
Massachusetts,39,34,0,22,5
Michigan,55,27,0,9,9
Minnesota,38,25,13,12,12
Mississippi,50,50,0,0,0
Missouri,18,46,9,27,0
Montana,0,0,0,0,0
Nebraska,100,0,0,0,0
Nevada,0,100,0,0,0
New Hampshire,25,0,0,75,0
New Jersey,55,15,0,20,10
New Mexico,16,51,0,33,0
New York,52,29,2,12,5
North Carolina,31,39,0,15,15
North Dakota,0,0,0,0,0
Ohio,28,28,0,33,11
Oklahoma,0,100,0,0,0
Oregon,49,0,51,0,0
Pennsylvania,41,32,0,27,0
Rhode Island,0,0,0,0,0
South Carolina,0,20,0,60,20
South Dakota,50,0,0,50,0
Tennessee,28,29,0,43,0
Texas,41,31,4,18,6
Utah,33,67,0,0,0
Vermont,0,0,0,100,0
Virginia,64,9,0,27,0
Washington,34,28,5,22,11
West Virginia,0,0,100,0,0
Wisconsin,46,9,0,36,9
Wyoming,0,0,0,0,0
