geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,37,46,3,8,6
Alaska,14,57,0,29,0
Arizona,36,39,4,17,4
Arkansas,47,27,11,3,12
California,42,40,3,12,3
Colorado,31,42,2,21,4
Connecticut,35,53,2,10,0
Delaware,35,53,0,12,0
District of Columbia,46,36,0,9,9
Florida,41,39,4,12,4
Georgia,45,43,2,8,2
Hawaii,43,51,0,3,3
Idaho,50,35,0,10,5
Illinois,42,37,3,13,5
Indiana,33,50,4,11,2
Iowa,29,36,2,27,6
Kansas,30,35,7,19,9
Kentucky,20,62,0,16,2
Louisiana,48,33,4,10,5
Maine,40,34,0,6,20
Maryland,43,40,2,10,5
Massachusetts,44,34,0,13,9
Michigan,39,34,4,21,2
Minnesota,34,41,5,17,3
Mississippi,31,44,6,16,3
Missouri,37,44,4,14,1
Montana,23,77,0,0,0
Nebraska,35,50,5,10,0
Nevada,48,36,0,14,2
New Hampshire,37,43,0,10,10
New Jersey,35,40,5,14,6
New Mexico,24,44,4,24,4
New York,43,37,3,14,3
North Carolina,42,34,4,11,9
North Dakota,75,12,0,13,0
Ohio,30,40,6,15,9
Oklahoma,50,33,2,15,0
Oregon,39,40,3,13,5
Pennsylvania,34,35,7,19,5
Rhode Island,39,48,0,0,13
South Carolina,49,36,1,11,3
South Dakota,25,59,0,8,8
Tennessee,30,47,3,16,4
Texas,47,36,3,10,4
Utah,52,34,0,12,2
Vermont,33,16,0,51,0
Virginia,37,36,5,16,6
Washington,40,43,1,13,3
West Virginia,28,44,20,4,4
Wisconsin,35,41,2,17,5
Wyoming,55,45,0,0,0
