geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,0,0,0,0,0
Alaska,0,0,0,0,0
Arizona,47,53,0,0,0
Arkansas,100,0,0,0,0
California,48,27,8,17,0
Colorado,49,0,0,51,0
Connecticut,100,0,0,0,0
Delaware,0,0,0,0,100
District of Columbia,0,0,0,51,49
Florida,71,15,14,0,0
Georgia,56,15,0,29,0
Hawaii,0,0,0,0,0
Idaho,0,0,0,0,0
Illinois,59,0,0,21,20
Indiana,66,0,0,34,0
Iowa,100,0,0,0,0
Kansas,0,0,0,100,0
Kentucky,0,0,0,0,0
Louisiana,100,0,0,0,0
Maine,0,100,0,0,0
Maryland,66,0,0,34,0
Massachusetts,100,0,0,0,0
Michigan,71,0,0,29,0
Minnesota,50,0,50,0,0
Mississippi,0,0,0,0,0
Missouri,66,0,0,34,0
Montana,0,0,0,0,0
Nebraska,0,0,0,0,0
Nevada,0,0,0,0,0
New Hampshire,0,0,0,0,0
New Jersey,100,0,0,0,0
New Mexico,0,0,0,0,0
New York,49,18,8,17,8
North Carolina,0,51,0,49,0
North Dakota,0,0,0,0,0
Ohio,49,0,0,51,0
Oklahoma,47,53,0,0,0
Oregon,65,35,0,0,0
Pennsylvania,59,0,0,41,0
Rhode Island,0,0,0,0,0
South Carolina,49,0,0,51,0
South Dakota,0,0,0,0,0
Tennessee,100,0,0,0,0
Texas,36,27,12,25,0
Utah,100,0,0,0,0
Vermont,100,0,0,0,0
Virginia,0,0,0,0,0
Washington,0,0,32,68,0
West Virginia,0,0,0,0,0
Wisconsin,50,0,0,0,50
Wyoming,0,0,0,0,0
