geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,50,24,5,15,6
Alaska,0,50,0,50,0
Arizona,36,42,1,15,6
Arkansas,41,32,0,9,18
California,42,40,3,11,4
Colorado,36,45,2,11,6
Connecticut,42,42,0,10,6
Delaware,33,51,0,16,0
District of Columbia,42,39,0,8,11
Florida,41,38,2,16,3
Georgia,49,32,1,12,6
Hawaii,26,59,0,15,0
Idaho,44,50,0,6,0
Illinois,40,34,6,14,6
Indiana,27,57,4,12,0
Iowa,42,26,2,22,8
Kansas,38,42,3,17,0
Kentucky,45,37,4,12,2
Louisiana,49,38,3,7,3
Maine,38,38,0,12,12
Maryland,36,40,3,10,11
Massachusetts,49,31,2,12,6
Michigan,42,44,1,8,5
Minnesota,40,42,3,12,3
Mississippi,53,18,0,29,0
Missouri,33,36,5,21,5
Montana,17,67,0,16,0
Nebraska,57,26,0,17,0
Nevada,40,56,0,4,0
New Hampshire,39,54,0,7,0
New Jersey,39,45,2,10,4
New Mexico,35,54,0,11,0
New York,36,42,2,13,7
North Carolina,38,40,3,14,5
North Dakota,25,63,0,12,0
Ohio,41,38,3,12,6
Oklahoma,39,42,5,14,0
Oregon,50,31,5,14,0
Pennsylvania,40,41,1,13,5
Rhode Island,67,33,0,0,0
South Carolina,45,36,3,16,0
South Dakota,63,25,0,12,0
Tennessee,44,32,3,15,6
Texas,41,41,2,11,5
Utah,29,59,0,8,4
Vermont,0,45,0,44,11
Virginia,39,32,5,17,7
Washington,33,42,2,12,11
West Virginia,14,65,7,14,0
Wisconsin,43,43,1,10,3
Wyoming,0,100,0,0,0
