geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,0,0,0,0,0
Alaska,50,0,0,50,0
Arizona,33,34,0,33,0
Arkansas,50,50,0,0,0
California,30,26,3,31,10
Colorado,20,20,0,60,0
Connecticut,67,0,0,33,0
Delaware,100,0,0,0,0
District of Columbia,0,0,0,50,50
Florida,54,13,6,27,0
Georgia,18,37,0,36,9
Hawaii,50,50,0,0,0
Idaho,100,0,0,0,0
Illinois,45,22,0,33,0
Indiana,40,0,0,60,0
Iowa,40,20,0,20,20
Kansas,0,0,0,100,0
Kentucky,100,0,0,0,0
Louisiana,50,50,0,0,0
Maine,0,0,0,0,0
Maryland,28,58,0,14,0
Massachusetts,33,22,0,45,0
Michigan,45,22,11,22,0
Minnesota,38,31,0,31,0
Mississippi,0,0,0,0,0
Missouri,50,0,0,50,0
Montana,0,100,0,0,0
Nebraska,0,0,0,100,0
Nevada,50,0,0,50,0
New Hampshire,0,0,0,0,0
New Jersey,40,40,0,10,10
New Mexico,100,0,0,0,0
New York,43,27,3,27,0
North Carolina,14,14,0,58,14
North Dakota,0,100,0,0,0
Ohio,37,18,0,36,9
Oklahoma,67,0,0,33,0
Oregon,25,50,0,25,0
Pennsylvania,10,50,0,30,10
Rhode Island,0,0,0,0,0
South Carolina,0,100,0,0,0
South Dakota,0,0,0,100,0
Tennessee,12,26,0,50,12
Texas,39,19,9,24,9
Utah,50,0,0,50,0
Vermont,0,100,0,0,0
Virginia,43,29,0,0,28
Washington,0,72,0,28,0
West Virginia,0,0,0,0,0
Wisconsin,34,0,16,50,0
Wyoming,0,0,0,0,0
