geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,24,76,0,0,0
Alaska,0,100,0,0,0
Arizona,61,0,0,39,0
Arkansas,0,0,0,100,0
California,37,29,4,22,8
Colorado,40,21,0,39,0
Connecticut,27,39,0,17,17
Delaware,0,0,0,0,0
District of Columbia,33,46,0,0,21
Florida,44,26,6,18,6
Georgia,46,25,0,22,7
Hawaii,0,0,0,100,0
Idaho,0,52,0,48,0
Illinois,37,35,0,20,8
Indiana,14,30,28,28,0
Iowa,0,0,0,100,0
Kansas,71,15,0,0,14
Kentucky,60,21,0,19,0
Louisiana,67,17,0,16,0
Maine,100,0,0,0,0
Maryland,34,18,8,24,16
Massachusetts,42,17,15,26,0
Michigan,67,0,11,11,11
Minnesota,63,13,0,24,0
Mississippi,0,52,0,0,48
Missouri,39,16,0,30,15
Montana,100,0,0,0,0
Nebraska,100,0,0,0,0
Nevada,0,0,50,50,0
New Hampshire,0,0,0,100,0
New Jersey,54,24,0,7,15
New Mexico,0,0,0,0,100
New York,42,27,2,18,11
North Carolina,50,18,0,32,0
North Dakota,0,0,0,0,0
Ohio,24,47,0,29,0
Oklahoma,33,35,0,32,0
Oregon,20,21,0,40,19
Pennsylvania,50,19,0,22,9
Rhode Island,0,0,0,100,0
South Carolina,57,15,14,14,0
South Dakota,0,0,0,0,0
Tennessee,44,46,0,10,0
Texas,34,30,5,17,14
Utah,100,0,0,0,0
Vermont,0,0,0,0,0
Virginia,40,28,6,26,0
Washington,42,18,0,32,8
West Virginia,0,0,34,33,33
Wisconsin,51,0,0,33,16
Wyoming,33,35,0,32,0
