geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,67,0,0,33,0
Alaska,100,0,0,0,0
Arizona,51,16,0,33,0
Arkansas,0,100,0,0,0
California,45,26,0,26,3
Colorado,25,50,0,25,0
Connecticut,67,0,0,33,0
Delaware,0,0,0,0,0
District of Columbia,49,0,0,0,51
Florida,30,10,0,50,10
Georgia,12,88,0,0,0
Hawaii,0,0,0,100,0
Idaho,0,0,0,100,0
Illinois,67,0,0,33,0
Indiana,0,0,0,0,0
Iowa,0,100,0,0,0
Kansas,0,100,0,0,0
Kentucky,0,0,0,0,0
Louisiana,0,100,0,0,0
Maine,0,100,0,0,0
Maryland,100,0,0,0,0
Massachusetts,20,60,0,20,0
Michigan,12,50,0,12,26
Minnesota,0,48,0,0,52
Mississippi,50,50,0,0,0
Missouri,34,50,0,16,0
Montana,0,100,0,0,0
Nebraska,0,0,0,0,0
Nevada,100,0,0,0,0
New Hampshire,0,0,0,0,0
New Jersey,58,42,0,0,0
New Mexico,100,0,0,0,0
New York,58,14,7,21,0
North Carolina,14,43,0,28,15
North Dakota,0,0,0,0,0
Ohio,25,50,0,25,0
Oklahoma,34,0,0,66,0
Oregon,43,14,0,28,15
Pennsylvania,34,33,0,33,0
Rhode Island,0,0,0,0,0
South Carolina,0,0,0,0,0
South Dakota,0,0,0,0,0
Tennessee,34,33,0,33,0
Texas,39,50,0,11,0
Utah,0,0,100,0,0
Vermont,0,0,0,0,0
Virginia,67,0,0,33,0
Washington,100,0,0,0,0
West Virginia,0,0,0,0,0
Wisconsin,0,100,0,0,0
Wyoming,100,0,0,0,0
