geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,32,52,3,7,6
Alaska,28,58,0,14,0
Arizona,25,52,2,19,2
Arkansas,43,34,14,9,0
California,41,42,4,11,2
Colorado,23,56,2,14,5
Connecticut,39,31,0,25,5
Delaware,33,45,0,22,0
District of Columbia,31,62,0,7,0
Florida,32,46,6,13,3
Georgia,38,44,3,12,3
Hawaii,20,67,0,13,0
Idaho,27,46,0,27,0
Illinois,35,43,4,15,3
Indiana,21,64,0,14,1
Iowa,23,52,10,13,2
Kansas,29,45,0,26,0
Kentucky,28,57,6,8,1
Louisiana,35,46,0,17,2
Maine,12,67,0,17,4
Maryland,51,34,0,7,8
Massachusetts,33,44,4,11,8
Michigan,30,54,3,10,3
Minnesota,25,60,3,12,0
Mississippi,49,38,0,10,3
Missouri,26,57,1,14,2
Montana,27,46,0,18,9
Nebraska,34,52,0,7,7
Nevada,31,41,4,14,10
New Hampshire,17,56,5,22,0
New Jersey,35,47,4,10,4
New Mexico,28,50,0,18,4
New York,32,47,7,10,4
North Carolina,32,47,2,14,5
North Dakota,33,67,0,0,0
Ohio,37,44,1,12,6
Oklahoma,38,53,3,6,0
Oregon,36,46,5,13,0
Pennsylvania,32,49,3,13,3
Rhode Island,60,40,0,0,0
South Carolina,34,50,1,9,6
South Dakota,0,60,0,40,0
Tennessee,28,53,2,15,2
Texas,41,39,4,13,3
Utah,31,50,2,10,7
Vermont,25,75,0,0,0
Virginia,33,45,4,12,6
Washington,26,48,4,13,9
West Virginia,29,62,4,5,0
Wisconsin,29,57,2,11,1
Wyoming,50,40,0,10,0
