geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,25,53,1,14,7
Alaska,56,22,0,22,0
Arizona,31,43,0,21,5
Arkansas,17,61,6,13,3
California,36,44,3,12,5
Colorado,30,53,1,10,6
Connecticut,29,49,2,18,2
Delaware,39,46,0,15,0
District of Columbia,27,61,0,6,6
Florida,34,46,3,13,4
Georgia,30,47,4,12,7
Hawaii,24,62,0,14,0
Idaho,35,45,0,20,0
Illinois,35,43,4,13,5
Indiana,24,57,1,17,1
Iowa,34,50,2,14,0
Kansas,22,41,6,15,16
Kentucky,21,56,0,17,6
Louisiana,28,48,0,17,7
Maine,45,38,0,14,3
Maryland,39,48,3,8,2
Massachusetts,37,39,4,15,5
Michigan,36,40,2,15,7
Minnesota,26,49,2,19,4
Mississippi,28,56,3,10,3
Missouri,37,37,4,18,4
Montana,42,50,0,8,0
Nebraska,28,56,0,16,0
Nevada,31,52,5,9,3
New Hampshire,22,50,0,11,17
New Jersey,44,37,2,12,5
New Mexico,48,31,0,17,4
New York,37,40,5,14,4
North Carolina,32,42,8,16,2
North Dakota,43,43,0,14,0
Ohio,28,52,2,17,1
Oklahoma,29,43,0,24,4
Oregon,43,36,1,13,7
Pennsylvania,30,44,1,17,8
Rhode Island,41,36,0,23,0
South Carolina,35,44,5,14,2
South Dakota,45,33,0,0,22
Tennessee,33,48,7,9,3
Texas,38,44,3,11,4
Utah,29,38,3,25,5
Vermont,14,58,0,28,0
Virginia,31,45,2,16,6
Washington,31,49,5,11,4
West Virginia,35,47,3,12,3
Wisconsin,28,41,3,21,7
Wyoming,12,76,0,12,0
