geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,0,0,0,0,0
Alaska,0,0,0,0,0
Arizona,100,0,0,0,0
Arkansas,50,50,0,0,0
California,52,23,3,16,6
Colorado,0,0,0,100,0
Connecticut,0,0,0,100,0
Delaware,0,0,0,0,0
District of Columbia,50,50,0,0,0
Florida,55,27,0,9,9
Georgia,0,34,33,33,0
Hawaii,100,0,0,0,0
Idaho,0,0,0,0,0
Illinois,67,0,0,0,33
Indiana,100,0,0,0,0
Iowa,0,0,0,0,0
Kansas,50,50,0,0,0
Kentucky,50,0,0,50,0
Louisiana,100,0,0,0,0
Maine,50,0,0,50,0
Maryland,33,67,0,0,0
Massachusetts,25,25,0,25,25
Michigan,0,50,0,50,0
Minnesota,0,50,0,50,0
Mississippi,0,100,0,0,0
Missouri,60,20,0,20,0
Montana,0,0,0,0,0
Nebraska,50,0,0,50,0
Nevada,0,0,0,0,0
New Hampshire,100,0,0,0,0
New Jersey,0,20,0,80,0
New Mexico,0,0,0,100,0
New York,67,0,16,17,0
North Carolina,33,33,0,0,34
North Dakota,0,0,0,0,0
Ohio,33,34,0,33,0
Oklahoma,67,33,0,0,0
Oregon,67,33,0,0,0
Pennsylvania,25,50,0,25,0
Rhode Island,0,0,0,100,0
South Carolina,33,67,0,0,0
South Dakota,0,0,0,0,0
Tennessee,33,34,0,33,0
Texas,60,20,0,20,0
Utah,0,0,0,0,0
Vermont,100,0,0,0,0
Virginia,0,40,0,40,20
Washington,28,58,0,0,14
West Virginia,0,0,0,0,0
Wisconsin,0,100,0,0,0
Wyoming,0,0,0,0,0
