geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,24,51,0,25,0
Alaska,100,0,0,0,0
Arizona,33,34,0,0,33
Arkansas,0,0,0,0,0
California,46,15,3,30,6
Colorado,12,51,0,37,0
Connecticut,100,0,0,0,0
Delaware,0,0,0,0,0
District of Columbia,0,20,0,80,0
Florida,38,32,0,30,0
Georgia,25,26,25,12,12
Hawaii,0,100,0,0,0
Idaho,0,0,0,100,0
Illinois,40,0,10,30,20
Indiana,0,51,0,33,16
Iowa,0,0,0,100,0
Kansas,33,0,0,67,0
Kentucky,50,0,25,25,0
Louisiana,100,0,0,0,0
Maine,0,0,0,100,0
Maryland,67,17,16,0,0
Massachusetts,30,58,0,6,6
Michigan,36,28,9,18,9
Minnesota,72,0,0,28,0
Mississippi,0,0,0,0,0
Missouri,62,13,0,25,0
Montana,0,34,0,33,33
Nebraska,0,0,0,100,0
Nevada,100,0,0,0,0
New Hampshire,100,0,0,0,0
New Jersey,42,37,0,7,14
New Mexico,50,0,0,50,0
New York,31,25,0,34,10
North Carolina,50,10,10,20,10
North Dakota,100,0,0,0,0
Ohio,80,0,0,20,0
Oklahoma,0,34,0,66,0
Oregon,67,0,0,33,0
Pennsylvania,50,31,0,19,0
Rhode Island,0,100,0,0,0
South Carolina,33,0,0,33,34
South Dakota,0,0,0,0,0
Tennessee,28,58,0,14,0
Texas,47,14,13,26,0
Utah,33,0,0,67,0
Vermont,0,100,0,0,0
Virginia,75,13,0,12,0
Washington,75,25,0,0,0
West Virginia,33,34,0,33,0
Wisconsin,50,26,0,24,0
Wyoming,0,0,0,0,0
