geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,39,43,1,9,8
Alaska,33,67,0,0,0
Arizona,25,50,2,19,4
Arkansas,35,31,6,22,6
California,41,39,4,12,4
Colorado,25,55,2,16,2
Connecticut,40,44,2,7,7
Delaware,26,61,0,13,0
District of Columbia,33,67,0,0,0
Florida,37,39,2,14,8
Georgia,40,41,3,11,5
Hawaii,26,61,0,0,13
Idaho,23,67,0,5,5
Illinois,37,44,2,11,6
Indiana,23,65,2,3,7
Iowa,26,48,6,18,2
Kansas,21,52,0,21,6
Kentucky,36,48,2,14,0
Louisiana,32,41,6,8,13
Maine,37,53,0,5,5
Maryland,42,36,5,13,4
Massachusetts,39,33,4,17,7
Michigan,38,35,6,17,4
Minnesota,35,35,5,19,6
Mississippi,41,19,7,26,7
Missouri,31,42,5,11,11
Montana,56,33,0,11,0
Nebraska,38,50,0,12,0
Nevada,38,39,0,13,10
New Hampshire,22,50,5,23,0
New Jersey,36,42,2,15,5
New Mexico,32,32,0,36,0
New York,34,42,3,13,8
North Carolina,34,46,2,11,7
North Dakota,25,25,0,50,0
Ohio,35,42,4,12,7
Oklahoma,33,48,4,9,6
Oregon,29,51,3,10,7
Pennsylvania,41,36,5,11,7
Rhode Island,62,23,0,8,7
South Carolina,34,45,1,14,6
South Dakota,11,67,0,22,0
Tennessee,43,36,2,14,5
Texas,39,43,2,12,4
Utah,19,54,0,24,3
Vermont,16,33,0,51,0
Virginia,34,42,6,10,8
Washington,28,47,4,11,10
West Virginia,41,14,4,28,13
Wisconsin,37,42,3,16,2
Wyoming,0,100,0,0,0
