geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,76,0,0,0,24
Alaska,0,0,0,0,0
Arizona,44,42,0,14,0
Arkansas,0,33,0,67,0
California,34,29,4,31,2
Colorado,61,39,0,0,0
Connecticut,52,16,0,16,16
Delaware,100,0,0,0,0
District of Columbia,0,67,0,33,0
Florida,33,36,0,31,0
Georgia,17,0,16,50,17
Hawaii,0,100,0,0,0
Idaho,0,0,0,0,0
Illinois,41,40,0,10,9
Indiana,20,60,20,0,0
Iowa,100,0,0,0,0
Kansas,0,100,0,0,0
Kentucky,0,100,0,0,0
Louisiana,0,100,0,0,0
Maine,51,0,0,49,0
Maryland,20,60,0,20,0
Massachusetts,71,10,0,19,0
Michigan,47,27,0,26,0
Minnesota,68,11,0,11,10
Mississippi,0,0,0,100,0
Missouri,34,0,0,66,0
Montana,0,50,0,50,0
Nebraska,0,100,0,0,0
Nevada,100,0,0,0,0
New Hampshire,0,0,0,50,50
New Jersey,29,43,0,14,14
New Mexico,0,0,0,0,0
New York,40,30,4,26,0
North Carolina,47,27,0,18,8
North Dakota,0,100,0,0,0
Ohio,20,50,10,20,0
Oklahoma,76,24,0,0,0
Oregon,34,50,0,0,16
Pennsylvania,25,24,17,23,11
Rhode Island,0,67,0,0,33
South Carolina,62,19,0,19,0
South Dakota,0,0,0,100,0
Tennessee,26,25,0,0,49
Texas,54,10,5,21,10
Utah,51,49,0,0,0
Vermont,0,0,0,0,0
Virginia,34,33,0,33,0
Washington,34,55,0,11,0
West Virginia,0,0,0,0,0
Wisconsin,0,67,0,33,0
Wyoming,0,0,0,0,0
